cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
20-1401-00-1053009-1-1,Gobierno Autonomo Municipal De Oruro,Bienes,ANPE,Adquisicion De Sistema De Aire Para El Laboratorio Pcr-Plan De Contingencia Del Coronavirus',Contratado,No,2020-08-11,2020-08-03,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1401-00-1053009-1-1,Willy Alfredo Flores Davalos (Telf: 25251624),,,-,,,Oruro,NB-SABS (D.S.0181),2,4111000,39400,ITEM 3 KIT DE DETECCION DE PRC PARA flui a Flu B & RS,PZAS.,8,,,VYOMEDA S.R.L.,950,,8,950,,Contratado,Cronograma 0
20-1401-00-1053009-1-1,Gobierno Autonomo Municipal De Oruro,Bienes,ANPE,Adquisicion De Sistema De Aire Para El Laboratorio Pcr-Plan De Contingencia Del Coronavirus',Contratado,No,2020-08-11,2020-08-03,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1401-00-1053009-1-1,Willy Alfredo Flores Davalos (Telf: 25251624),,,-,,,Oruro,NB-SABS (D.S.0181),3,4111000,39400,ITEM 2 ZONA TERAPIA INTENSIVA AIRE ACONDICIONADO CON CAPACIDAD 12.000 BTU,PZAS,8,,,VYOMEDA S.R.L.,,,8,,,Contratado,Cronograma 0
20-0903-00-1053946-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,ANPE,Compra De Los Reactivos Panel Para Pcr-Biologia Molecular (Multiplex Filmarray Para Laboratorio De  Microbiologia Del Instituto Gastroenterologico Boliviano Japones Cochabamba Gestion 2020,Contratado,No,2020-08-17,2020-08-11,1.Especificaciones Tecnicas 2.Documento Base de Contratacion 3.Convocatoria 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1053946-1-1,Maria Amparo Villegas Herbas (Telf: 4519121-4255253),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4112000,34200,PANEL PARA PCR-BIOLOGIA MOLECULAR (MULTIPLEX FILMARRAY,PANEL,36,,,ANALISIS CLINICO TITICACA S.R.L.,,,36,,,Contratado,Cronograma 0
20-0139-00-1057480-1-1,Universidad Mayor De San Andres - Umsa,Bienes,ANPP,"Termociclador Pcr En Tiempo Real Con Destino Al Proyecto Idh 98 ?Prevencion, Control Y Atencion De Coronavirus?- Instituto Seladis- Fcfb",Contratado,No,2020-09-08,2020-08-25,1.Convocatoria 2.Especificaciones Tecnicas 3.Documento Base de Contratacion 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0139-00-1057480-1-1,Virginia Miryan Saravia Telleria (Telf: 2441994),,,-,,,La Paz,NB-SABS (D.S.0181),1,4110000,43400,TERMOCICLADOR PCR EN TIEMPO REAL,EQUIPO,1,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,1,,,Contratado,Cronograma 0
20-0139-00-1057471-1-1,Universidad Mayor De San Andres - Umsa,Bienes,ANPE,Equipo Multiplex Real Time Pcr Con Destino Al Proyecto ?Diagnóstico Molecular De Covid-19 Lamp-Pcr-Umsa? De La Unidad De Identificación Genética (Unigen/Covid)-Fcfb-Umsa,Contratado,No,2020-09-02,2020-08-25,1.Especificaciones Tecnicas 2.Convocatoria 3.Documento Base de Contratacion 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0139-00-1057471-1-1,Virginia Miryan Saravia Telleria (Telf: 2441994),,,-,,,La Paz,NB-SABS (D.S.0181),1,4110000,43400,EQUIPO MULTIPLEX REAL TIME PCR,EQUIPO,1,,,LOPEZ GALVEZ ERNESTO MAURO,,,1,,,Contratado,Cronograma 0
20-0139-00-1057469-2-1,Universidad Mayor De San Andres - Umsa,Bienes,ANPE,Cabina De Bioseguridad Clase Ii Tipo A Con Destino Al Proyecto 'Diagnostico Molecular De Covid-19 Lamp-Pcr-Umsa'	Del Laboratorio De Unidad De Identificación Genetica-Fcfb-Umsa,Contratado,No,2020-09-11,2020-09-04,1.Convocatoria 2.Especificaciones Tecnicas 3.Documento Base de Contratacion 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0139-00-1057469-2-1,Virginia Miryan Saravia Telleria (Telf: 2441994),,,-,,,La Paz,NB-SABS (D.S.0181),1,4110000,43400,CABINA DE BIOSEGURIDAD CLASE II TIPO A,EQUIPOS,1,,,ZEHNDER LABTEC TECNOLOGIA PARA LABORATORIOS S.R.L.,,,1,,,Contratado,Cronograma 0
20-0141-00-1066679-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPE,Adquisicion De Termociclador Pcr De Punto Final  Para El Laboratorio Biologia Molecular - Iibismed Facultad De Medicina  - Ares  R3 (Investigacion Interdisciplinaria),Contratado,No,2020-10-14,2020-10-01,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1066679-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4110000,43400,Termociclador PCR de Punto Final,Equipo,1,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,1,,,Contratado,Cronograma 0
20-0141-00-1067583-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,Adquisicion De Termociclador Pcr En Tiempo Real  Para El Laboratorio Biologia Molecular - Iibismed Facultad De Medicina  Ares  R3 (Investigacion Interdisciplinaria),Contratado,No,2020-10-14,2020-10-01,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1067583-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4110000,43400,Termociclador PCR en tiempo real,Equipo,,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,,,,Contratado,Cronograma 0
20-0903-00-1073257-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,ANPE,Adquisicion De Centrifuga De Ultra Refrigeracion Pcr Para El Laboratorio Hospital Clinico Viedma,Contratado,No,2020-10-28,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1073257-1-1,Marianela Yujra Rengel (Telf: 4519121-4255253),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4110000,43400,ITEM 1 CENTRIFUGA DE ULTRA REFRIGERACION PCR,EQUIPO,1,,,ABENDROTH INTERNACIONAL DE SOLUCIONES ANALITICAS Y TECNOLOGICAS S.R.L.,,,1,,,Contratado,Cronograma 0
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4110000,43400,Termociclador PCR en tiempo real,Equipo,1,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,1,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),2,4110000,43400,Ultracongelador,Equipo,1,,,ESPINOZA  ELBA,,,1,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),3,4110000,43400,Cabina de Bioseguridad clase II Tipo A2,Equipo,1,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,1,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),4,4110000,43400,Extractor automatizado de ácidos nucleicos,Equipo,1,,,VALDES MORALES ROBERTO EFRAIN,,,1,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4110000,43400,Termociclador PCR en tiempo real,Equipo,,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),2,4110000,43400,Ultracongelador,Equipo,,,,ESPINOZA  ELBA,,,,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),3,4110000,43400,Cabina de Bioseguridad clase II Tipo A2,Equipo,,,,COMPAÑIA DE SUMINISTROS TECNICOS COSUTEC SRL,,,,,,Contratado,Cronograma 1
20-0141-00-1072793-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,"Adquisicion De Termociclador Pcr En Tiempo Real, Extractor Automatizado De Acidos Nucleicos, Cabina De Bioseguridad Clase Ii Tipo A2, Ultracongelador Para El Laboratorio De Bioloia Molecular De  La Facultad De Ciencias Farmaceuticas Y Bioquimicas.",Contratado,No,2020-11-03,2020-10-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0141-00-1072793-1-1,Juana Nancy Eulate Soliz (Telf: 4524773),,,-,,,Cochabamba,NB-SABS (D.S.0181),4,4110000,43400,Extractor automatizado de ácidos nucleicos,Equipo,,,,VALDES MORALES ROBERTO EFRAIN,,,,,,Contratado,Cronograma 1
