cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
20-0903-13-1048855-0-E,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,CM,Set De Aferesis Para Plasma Hiperinmune,Contratado,,,2020-07-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200),,,-,,2020-07-07,Cochabamba,NB-SABS (D.S.0181),1,4222000,34200,SET DE AFERESIS PARA PLASMA HIPERINMUNE,SET,16,,,PEREZ ZAMBRANA MARIA NANCY,3050,48800,16,3050,48800,Contratado,Cronograma
20-1810-00-1049162-0-E,Gobierno Autonomo Municipal De Santa Ana,Bienes,CM,"Adquisicion De Pruebas Rapidas Para Covid-19 Igg/Igm En Sangre, Suero O Plasma Humano Para Pacientes Que Lo Necesiten Por Prevencion, Control Y Atencion Del Covid-19.",Contratado,,,2020-07-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Alberto Saavedra  Pedraza (Telf: 34842062),,,-,,2020-07-10,Beni,NB-SABS (D.S.0181),1,4218000,34200,"PRUEBAS RAPIDAS PARA COVID-19 (CUALITATIVA Y DIFERENCIAL DE ANTICUERPOS EN SANGRE, SUERO O PLASMA HUMANO)",PIEZAS,200,,,KNEZ DIAMOND ROLANDO,170,34000,,,,Contratado,Cronograma
20-0903-13-1049747-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPE,Set De Plasmaferesis,Contratado,,2020-07-22,2020-07-15,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200),,,-,,2020-07-22,Cochabamba,NB-SABS (D.S.0181),1,4222000,34200,SET DE PLASMAFERESIS,SET,39,3050,118950,PEREZ ZAMBRANA MARIA NANCY,3050,118950,39,3050,118950,Contratado,Cronograma 0
20-0417-05-1051099-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPP,"Kit Spectra Optia Idl + Acda Y Kit Plaquetoferesis, Plasma + Acda (Unidad Transfusional)",Contratado,No,2020-08-04,2020-07-23,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1051099-1-1,Roxana Quispe Cortez (Telf: 5251480),,,-,,,Oruro,NB-SABS (D.S.0181),1,4214000,34200,"KIT PLAQUETOFERESIS, PLASMA + ACDA",KIT,30,3000,90000,MEDLAB BOLIVIA LTDA.,3000,90000,,,,Adjudicado,Cronograma 0
20-0417-05-1051099-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPP,"Kit Spectra Optia Idl + Acda Y Kit Plaquetoferesis, Plasma + Acda (Unidad Transfusional)",Contratado,No,2020-08-04,2020-07-23,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1051099-1-1,Roxana Quispe Cortez (Telf: 5251480),,,-,,,Oruro,NB-SABS (D.S.0181),2,4214000,34200,KIT SPECTRA OPTIA IDL + ACDA PARA LA OBTENCION DE PLASMA HIPERINMUNE VIDA LARGA (VIABILIDAD DE UN AÑO),KIT,50,3000,150000,MEDLAB BOLIVIA LTDA.,3000,150000,,,,Adjudicado,Cronograma 0
20-0417-05-1071607-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPE,Congelador De Plasma - Unidad Transfusional,Contratado,No,2020-10-20,2020-10-14,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1071607-1-1,Roxana Quispe Cortez (Telf: 5251480),,,-,,,Oruro,NB-SABS (D.S.0181),1,4110000,43400,EQUIPO CONGELADOR DE PLASMA,EQUIPO,,,,EMPRESA  SUMINISTRO DEL LABORATORIO CIENTIFICO S.R.L.,,,,,,Contratado,Cronograma 0
20-0417-03-1071819-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPE,01 Equipo Descongelador De Plasma-Servicio De Transfusion -Hospital Obrero C.N.S.,Contratado,No,2020-10-21,2020-10-15,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-03-1071819-1-1,Maria Fernanda Alvarez Villegas (Telf: 3393354),,,-,,,Santa Cruz,NB-SABS (D.S.0181),1,4110000,43400,DESCONGELADOR DE PLASMA,EQUIPO,,,,MALTA&ASOCIADOS  S.R.L.,,,,,,Contratado,Cronograma 0
20-0903-00-1079578-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Repuestos Autoclave Plasma Del Servicio De Central De Esterilizacion Hospital Clinico Viedma,Contratado,No,2020-11-10,2020-11-05,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1079578-1-1,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4214000,39800,INYECTION VALVE E034- 0050-00,PIEZA,4,,,,,,4,,,Contratado,Cronograma 0
20-0903-00-1079578-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Repuestos Autoclave Plasma Del Servicio De Central De Esterilizacion Hospital Clinico Viedma,Contratado,No,2020-11-10,2020-11-05,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1079578-1-1,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),,,-,,,Cochabamba,NB-SABS (D.S.0181),2,4214000,39800,PM 2 KIT S130 OPCION 2(WOOS UNG MOTOR,KIT,1,,,,,,1,,,Contratado,Cronograma 0
20-0903-00-1079578-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Repuestos Autoclave Plasma Del Servicio De Central De Esterilizacion Hospital Clinico Viedma,Contratado,No,2020-11-10,2020-11-05,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1079578-1-1,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),,,-,,,Cochabamba,NB-SABS (D.S.0181),3,4214000,39800,PM 1 KIT S130 OPCION 2 (WOOSUNG MOTOR),KIT,2,,,,,,2,,,Contratado,Cronograma 0
20-0903-00-1080828-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Cartucho De Peroxido P/Plasma Para Central De Esterilizacion Del Hospital Clinico Viedma,Contratado,No,2020-11-11,2020-11-09,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1080828-1-1,Marianela Yujra Rengel (Telf: 4519121-4255253),,,-,,,Cochabamba,NB-SABS (D.S.0181),1,4228000,34200,CARTUCHO DE PEROXIDO P/PLASMA,PIEZA,320,156,,,,,320,156,,Contratado,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),1,4110000,43400,GRUPO ELECTRÓGENO CON CABINA DE INSONIRIZACIÓN,EQUIPO,1,,,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),2,4110000,43400,EXTRACTOR DE PLASMA AUTOMÁTICO,PIEZA,2,,,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),3,4110000,43400,ULTRACONGELADOR,PIEZA,1,,,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),4,4110000,43400,AGITADOR E INCUBADOR DE PLAQUETAS,PIEZA,1,,,,,,,,,No se presentaron proponentes,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),5,4110000,43340,MICROCENTRÍFUGA,EQUIPO,1,,,S&S IMPORTACIONES S.R.L.,,,1,,,Contratado,Cronograma 2
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),6,4110000,43400,INCUBADOR DE MICROPLACAS,PIEZA,1,,,S&S IMPORTACIONES S.R.L.,,,1,,,Contratado,Cronograma 2
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),7,4110000,43400,CENTRIFUGA PARA LABORATORIO,EQUIPO,1,,,S&S IMPORTACIONES S.R.L.,,,1,,,Contratado,Cronograma 2
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),8,4110000,43400,CONTADOR HEMATOLÓGICO DE LABORATORIO,EQUIPO,1,,,LABORATORIOS LA PAZ LTDA.,,,1,,,Contratado,Cronograma 2
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),,,-,30/11/2020 10:00,,Chuquisaca,NB-SABS (D.S.0181),9,4110000,43400,EQUIPO DE LABORATORIO TIPO CENTRIFUGA,EQUIPO,1,,,LABORATORIOS LA PAZ LTDA.,,,1,,,Contratado,Cronograma 2
