cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),6,4214000,39400,MASCARILLA PARA OXIGENO SIMPLE; (ADULTO),PIEZA,60,,,DGCOM S.R.L. INSUMOS Y MOBILIARIO HOSPITALARIO,22.5,1350,60,22.5,1350,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),7,4214000,39400,MASCARILLA PARA OXIGENO (ADULTO),PIEZA,77,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,32,2464,77,32,2464,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),8,4214000,39400,TUBO CORRUGADO DESCARTABLE; PVC AD C/2 TRAMPAS DE AGUA,PIEZA,87,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,174,15138,87,174,15138,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),1,4214000,39400,SISTEMA DE DRENAJE MEDIASTINO; D/1600 CC C/DRENAJE 22FR YB 26 FR,JUEGO,9,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,211.4,,9,211.4,,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),2,4214000,39400,SISTEMA DE DRENAJE MEDIASTINO; D/1600 CC C/DRENAJE 24FR YB 28 FR,JUEGO,9,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,211.4,,9,211.4,,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),3,4214000,39400,"CATETER VENOSO CENTRAL, TRIPLE LUMEN",PIEZA,57,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,480.3,,57,480.3,,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),4,4214000,39400,MASCARILLA PARA NEBULIZAR; (ADULTO),PIEZA,43,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,17,731,43,17,731,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),5,4214000,39400,"HUMIDIFICADOR DE OXIGENO, CON ROSCA METALICA",PIEZA,87,,,DGCOM S.R.L. INSUMOS Y MOBILIARIO HOSPITALARIO,158,,87,158,,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),6,4214000,39400,MASCARILLA PARA OXIGENO SIMPLE; (ADULTO),PIEZA,60,,,DGCOM S.R.L. INSUMOS Y MOBILIARIO HOSPITALARIO,22.5,,60,22.5,,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),7,4214000,39400,MASCARILLA PARA OXIGENO (ADULTO),PIEZA,77,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,32,,77,32,,Contratado,Cronograma
20-1201-00-1040707-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CD,"Adquisicion De Mascarillas, Sistemas De Drenaje, Tubos Corrugados, Cateters, Filtros Para Respiradores Y Humimificadores De Oxigeno Para La Atencion De Terapia Intensiva A Pacientes Covid 19 Gestion 2020",Contratado,,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wara Verenisse Choquehuanca Lima (Telf: 2203034),,,-,,2020-05-08,La Paz,NB-SABS (D.S.0181),8,4214000,39400,TUBO CORRUGADO DESCARTABLE; PVC AD C/2 TRAMPAS DE AGUA,PIEZA,87,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,174,,87,174,,Contratado,Cronograma
20-0905-00-1042063-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CM,Antibacterianos Para Respirador Mecánico Newport E360t Para Neonatologia Ped. 4047,Contratado,,,2020-05-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Juan Marcelo Villalpando Montoya (Telf: 6229679),,,-,,2020-05-12,Potosi,NB-SABS (D.S.0181),1,5121000,39800,FILTROS ANTIBACTERIANOS PARA RESPIRADOR MECANICO NEWPORTE 360T,PIEZA,500,,,HURTADO PEREDO MEDICAL & INSTRUMENT S.R.L.              HP MEDICAL S.R.L.,55,27500,500,55,27500,Contratado,Cronograma
20-0417-05-1041977-0-E,Caja Nacional De Salud (Regional Oruro),Bienes,CM,Respirador De Cara Completa Reutilizable De Doble Via Mas Filtro De Alta Eficiencia Para Particulas P100,Contratado,,,2020-05-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roxana Quispe Cortez (Telf: 5251480),,,-,,2020-04-08,Oruro,NB-SABS (D.S.0181),1,4110000,96900,RESPIRADOR DE CARA COMPLETA REUTILIZABLE DE DOBLE VIA MAS FILTRO DE ALTA EFICIENCIA PARA PARTICULAS P 100,JUEGOS,25,,,ROCHA BALDERRAMA JOSE ANTONIO,1950,48750,25,1950,48750,Contratado,Cronograma
20-1401-00-1043323-0-E,Gobierno Autonomo Municipal De Oruro,Bienes,CM,346 Respiradores Con Filtro 2/Dotaciones Para 173 Funcionarios (Unidad De Defensa Al Consumidor P-2009),Contratado,,,2020-06-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Andres Angulo Rocha (Telf: 25251624),,,-,,2020-05-20,Oruro,NB-SABS (D.S.0181),1,4214000,34200,46 RESPIRADORES CON FILTRO 2/DOTACIONES PARA 173 FUNCIONARIOS (UNIDAD DE DEFENSA AL CONSUMIDOR P-2009),UNIDAD,346,,,JAVIER VALENTE ROCHA,70,24220,346,70,24220,Contratado,Cronograma
20-0902-01-1046850-1-1,Servicio Departamental De Salud La Paz Sedes,Bienes,ANPE,Adquisición De Respiradores Tipo Plegables Para Covid - 19,Contratado,,2020-07-02,2020-06-26,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionInforme de la Comision/Responsable de EvaluacionInforme de la Comision/Responsable de EvaluacionInforme de la Comision/Responsable de EvaluacionInforme de la Comision/Responsable de EvaluacionInforme de la Comision/Responsable de EvaluacionVer mas...,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Marco Antonio Ondarza Cofiel (Telf: 2443885),,,-,,2020-07-07,La Paz,NB-SABS (D.S.0181),1,4214000,34500,RESPIRADORES TIPO PLEGABLE,PIEZAS,5700,35,199500,HERRACRUZ S.A.,35,199500,5700,35,199500,Contratado,Cronograma 0
20-0417-04-1047247-0-E,Caja Nacional De Salud Regional Cochabamba,Bienes,CD,Compra Respiradores N95 Para Supervision Regional De Enfermeria Gestion 2020,Contratado,,,2020-06-30,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378),,,-,,2020-04-15,Cochabamba,NB-SABS (D.S.0181),1,4213000,34200,RESPIRADORES N95,PIEZA,5000,,,MAYTA PATZI ELOY ROMAN,60,300000,,,,Contratado,Cronograma
20-0902-01-1047694-0-E,Servicio Departamental De Salud La Paz Sedes,Bienes,CM,Adquisición De Respiradores Tipo Plegable Para Covid - 19 Unidad De Epidemiologia E Investigación,Contratado,,,2020-07-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Marco Antonio Ondarza Cofiel (Telf: 2443885),,,-,,2020-06-29,La Paz,NB-SABS (D.S.0181),1,4111000,34500,RESPIRADORES TIPO PLEGABLE,PIEZAS,1428,,,HERRACRUZ S.A.,35,49980,1428,35,49980,Contratado,Cronograma
20-1401-00-1048070-0-E,Gobierno Autonomo Municipal De Oruro,Bienes,CM,"2 Equipo Monitor De Signos Vitales, 5 Equipo Respirador 9820 (Unidad De Salud Municipal - Centro Rehabilitacion Abopane Alm-P-00333/20)",Contratado,,,2020-07-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Andres Angulo Rocha (Telf: 25251624),,,-,,2020-03-02,Oruro,NB-SABS (D.S.0181),1,4214000,43400,"2 EQUIPO MONITOR DE SIGNOS VITALES, 5 EQUIPO RESPIRADOR 9820 (UNIDAD DE SALUD MUNICIPAL - CENTRO REHABILITACION ABOPANE ALM-P-00333/20)",EQUIPO,1,,,OMAR ORLANDO LAURA NINA,47850,47850,1,47850,47850,Contratado,Cronograma
20-4601-00-1049430-0-E,Gobierno Autonomo Regional Del Gran Chaco,Bienes,CD,"Adquisicion De Respiradores Para Sala De Terapia Intensiva Para El Proyecto ""Equipamiento, Prevencion Control Y Atencion Del Coronavirus""",Contratado,,,2020-07-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ingrid Zulema Choque Cruz (Telf: 46822041),,,-,,2020-06-25,Tarija,NB-SABS (D.S.0181),1,4110000,43400,"ADQUISICION DE RESPIRADORES PARA SALA DE TERAPIA INTENSIVA PARA EL PROYECTO ""EQUIPAMIENTO, PREVENCION CONTROL Y ATENCION DEL CORONAVIRUS""",RESPIRA DORES,9,,,INDUBRAS BOLIVIA S.R.L,280000,2520000,,,,Contratado,Cronograma
20-0417-01-1049753-0-E,Caja Nacional De Salud (Regional Tarija),Bienes,CD,Respiradores N 95,Contratado,,,2020-07-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Julio Cesar Cruz Estrada (Telf: 6642940),,,-,,2020-06-25,Tarija,NB-SABS (D.S.0181),1,4219000,34200,RESPIRADORES N95,PIEZA,1000,,,NUÑEZ POPPE MARCELO RAUL,43,43000,1000,43,43000,Contratado,Cronograma
20-1707-00-1049643-0-E,Gobierno Autonomo Municipal De San Ignacio (San Ignacio De Velasco),Bienes,CD,Equipamiento Medico Covid 19 (1 Respirador Mecanico Portatil 1 Respirador Mecanico Estatico),Contratado,,,2020-07-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Manfredo Herrera Capobianco (Telf: 9622056 - 9624222),,,-,,2020-03-31,Santa Cruz,D.S. 4174 (COVID-19),1,4227000,43400,EQUIPAMIENTO MEDICO COVID19 (1 RESPIRADOR MECANICO PORTATIL 1 RESPIRADOR MECANICO ESTATICO),UNIDAD,1,,,VARGAS CANO REYNALDO GASPAR,200000,200000,1,200000,200000,Contratado,Cronograma
