cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
20-0903-00-1091959-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CD,"Adquisicion Congelador Menos 80 Grados, Laboratorio Departamental De Referencia Sedes Cbba 2020",Contratado,No,2020-12-07,2020-12-03,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1091959-1-1,Paola Marcela Guzman Heredia (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,Otra Normativa especifica nacional,1,4112000,43700,CONGELADOR DE MENOS 80 GRADOS (CONGELADOR DE ULTRA BAJA TEMPERATURA),EQUIPO,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
20-0903-00-1096340-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CD,Adquisicion Congelador Menos 80 Grados - Laboratorio Departamental De Referencia Sedes Cbba 2020 (Segunda Compra),Contratado,No,2020-12-16,2020-12-14,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1096340-1-1,Paola Marcela Guzman Heredia (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,Otra Normativa especifica nacional,1,4110000,43700,CONGELADOR MENOR 80 GRADOS (ULTRACONGELADOR ULT ESTANDAR DE BAJO CONSUMO DE ENERGIA DE 490 LITROS Y RANGO DE OPERACION DE  -86oC A - 40oC),EQUIPO,1,NA,NA,NA,NA,NA,1,NA,NA,Contratado,Cronograma 0
21-1414-00-1116686-1-1,Gobierno Autonomo Municipal De Corque,Bienes,CM,"Prevención Control Y Atención Del Corona Virus - Adquisición De Congeladora Portátil Para Transporte De Vacunas, Para El Centro De Salud Corque",Contratado,No,2021-03-05,2021-03-02,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1414-00-1116686-1-1,Elias Yavi Cahuana (Telf: 77143005),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181),1,4110000,43400,"PREVENCIÓN CONTROL Y ATENCIÓN DEL CORONA VIRUS - ADQUISICIÓN DE CONGELADORA PORTÁTIL PARA TRANSPORTE DE VACUNAS, PARA EL CENTRO DE SALUD CORQUE",PZA,1,NA,NA,NA,NA,NA,1,NA,NA,Contratado,Cronograma 0
21-1414-00-1116686-1-1,Gobierno Autonomo Municipal De Corque,Bienes,CM,"Prevención Control Y Atención Del Corona Virus - Adquisición De Congeladora Portátil Para Transporte De Vacunas, Para El Centro De Salud Corque",Contratado,No,2021-03-05,2021-03-02,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1414-00-1116686-1-1,Elias Yavi Cahuana (Telf: 77143005),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181),1,4110000,43400,"PREVENCIÓN CONTROL Y ATENCIÓN DEL CORONA VIRUS - ADQUISICIÓN DE CONGELADORA PORTÁTIL PARA TRANSPORTE DE VACUNAS, PARA EL CENTRO DE SALUD CORQUE",PZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Contratado,Cronograma 0
21-0138-00-1130649-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,ANPE,Adquisicion De Refrigerador Para Laboratorio Tipo Congelador Ultra Baja Temperatura Para La Facultad De Ciencias Quimico Farmaceuticas Y Bioquimica De La U.S.F.X.Ch.,Contratado,Si,2021-04-20,2021-04-13,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0138-00-1130649-1-1,Nestor Pallares Saavedra (Telf: 6451970),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181),1,4110300,43400,Congeladores criogénicos o de nitrógeno líquido - CONGELADOR DE ULTRA BAJA TEMPERATURA,EQUIPO,1,NA,NA,IMPLELAB S.R.L,NA,NA,1,NA,NA,Contratado,Cronograma 0
21-0417-06-1120815-3-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 3 Equipos Congelador De Alto Rendimiento Solicitado Por El Servicio De Laboratorio Del Centro Centinela Covid -19 De La Caja Nacional De Salud Regional Chuquisaca,Contratado,Si,2021-05-20,2021-05-12,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva 7.Acta de Apertura,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-06-1120815-3-1,Marvelia Canaviri Martinez (Telf: 6461501),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181),1,4110300,43400,Gabinetes o congeladores ultra fríos o ultra bajos independientes - CONGELADOR DE ALTO RENDIMIENTO,EQUIPO,NA,NA,NA,IMPLELAB S.R.L,NA,NA,NA,NA,NA,Contratado,Cronograma 0
21-0417-09-1142442-2-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPE,1 Equipo. Congelador Y Conservador Estandarizado,Contratado,Si,2021-07-23,2021-07-19,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-09-1142442-2-1,Jose Luis Peralta Rocha (Telf: 2-901777),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),1,4110300,43400,Gabinetes o congeladores ultra fríos o ultra bajos independientes - CONGELADOR Y CONSERVADOR ESTANDARIZADO,EQUIPO,1,NA,NA,SUAREZ ARANIBAR GABRIELA,NA,NA,1,NA,NA,Contratado,Cronograma 0
21-0417-06-1143432-1-2,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 1 Equipo Descongelador De Plasma Solicitado Por El Banco De Sangre  Del Hospital Dr. Jaime Mendoza,Contratado,Si,2021-07-30,2021-07-21,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Acta de Apertura 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-06-1143432-1-2,Marvelia Canaviri Martinez (Telf: 6461501),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181),1,4110371,43400,Baños para descongelar plasma de bancos de sangre - DESCONGELADOR EN SECO DE PLASMA,EQUIPO,1,NA,NA,IMPORTACIONES Y ASESORAMIENTO TECNOLOGICO SA - IATEC S.A.,NA,NA,1,NA,NA,Contratado,Cronograma 0
21-0417-06-1143483-1-2,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De Un Equipo Congelador Para Plasma Fresco Congelado Solicitado  Por La Unidad Transfusional De Del Hospital Dr. Jaime Mendoza,Contratado,Si,2021-07-30,2021-07-21,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Acta de Apertura 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-06-1143483-1-2,Marvelia Canaviri Martinez (Telf: 6461501),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181),1,4110301,43400,Congeladores para almacenar plasma - CONGELADOR DE PLASMA,EQUIPO,1,NA,NA,IMPORTACIONES Y ASESORAMIENTO TECNOLOGICO SA - IATEC S.A.,NA,NA,1,NA,NA,Contratado,Cronograma 0
21-0417-03-1158775-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPE,01 Equipo Descongelador De  Plasma Para 8 Bolsas - Servicio De Transfusion  Hospital Obrero N°3,Contratado,No,2021-09-03,2021-08-27,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1158775-1-1,Robert Cabrera Cuellar (Telf: 3393354),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,4110371,43400,Baños para descongelar plasma de bancos de sangre - DESCONGELADOR DE PLASMA PARA 8 BOLSAS,EQUIPO,NA,NA,NA,BIO QUEST SYSTEMS SRL.,NA,NA,NA,NA,NA,Contratado,Cronograma 0
21-0046-33-1162224-1-1,Centro Nacional De Enfermedades Tropicales - Cenetrop,Bienes,ANPE,Adquisicion De Congelador De Ultra Baja Temperatura Para La U.F. Produccion De Biologicos,Contratado,Si,2021-09-20,2021-09-14,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-33-1162224-1-1,Juan Gabriel Moreno Dorado (Telf: 3535656 - 3542006),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,2413160,43400,Congeladores verticales - CONGELADOR DE ULTRA BAJA TEMPERATURA,EQUIPO,1,NA,NA,IMPLELAB S.R.L,NA,NA,1,NA,NA,Contratado,Cronograma 0
