cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
20-1301-00-1037577-0-E,Gobierno Autonomo Municipal De Cochabamba,Bienes,CM,Adquisicion De Alcohol En Gel Neutro De Uso Hospitalario De 1000 Ml Para Centros De Salud De La Red Cercado,Contratado,NA,NA,2020-03-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Hamel Let Jacinto Ossa Lozada (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,2020-03-17,Cochabamba,NB-SABS (D.S.0181),1,4713000,39100,ADQUISICION DE ALCOHOL EN GEL NEUTRO DE USO HOSPITALARIO DE 1000 ML PARA CENTROS DE SALUD DE LA RED CERCADO,PIEZA,1847,NA,NA,ROCHA SILES VLADIMIR WALTER,27,49869,1847,27,49869,Contratado,Cronograma
20-0902-21-1037756-0-E,Hospital De Clinicas,Bienes,CM,Adquisicion De Alcohol Medicinal Al 70% Para Quirofano,Contratado,NA,NA,2020-04-01,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Juan Pumarino Mendoza (Telf: 2245059),NA,NA,-,NA,2020-03-16,La Paz,NB-SABS (D.S.0181),1,4229000,34200,ADQUISICION DE ALCOHOL MEDICINAL AL 70% PARA QUIROFANO,1,1,NA,NA,OVIEDO HUERTA AYDA LILA,40000,40000,1,40000,40000,Contratado,Cronograma
20-0170-00-1037798-0-E,Escuela Militar De Ingenieria,Bienes,CM,Adquisicion De (Alcohol En Gel) Para Las Patrullas De La Unidad Academica La Paz Gestion 2020,Contratado,NA,NA,2020-04-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInformeActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Bruno Omar Callisaya Bustamante (Telf: 2431641),NA,NA,-,NA,2020-03-23,La Paz,NB-SABS (D.S.0181),1,4713000,39100,ADQUISICION DE (ALCOHOL EN GEL) PARA LAS PATRULLAS DE LA UNIDAD ACADEMICA LA PAZ GESTION 2020,UNIDAD,2400,NA,NA,QUENTA CENTENO LOURDES ROXANA,20,48000,2400,20,48000,Contratado,Cronograma
20-0249-00-1037836-0-E,Central De Abastecimiento Y Suministros Salud,Bienes,CM,Adquisición De Alcohol Etílico (Etanol),Contratado,NA,NA,2020-04-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Pedro Herlan Daza Gutierrez (Telf: 2850396 - 2852308 - 2853429),NA,NA,-,NA,2020-02-13,La Paz,NB-SABS (D.S.0181),1,5121000,34200,ALCOHOL ETILICO (ETANOL),UNIDAD,2400,NA,NA,KADILA PHARMACEUTICALS S.R.L.,15,36000,2400,15,36000,Contratado,Cronograma
20-1406-00-1037976-0-E,Gobierno Autonomo Municipal De Huanuni (Villa Huanuni),Bienes,CM,"Adquisicion De Material De Insumos De Prevencion Covid - 19 Mascarillas, Guantes, Mandil, Juegos De Bata Gorra Y Barbijo, Jabon Liquido, Bolsa De Plastico Y Alcohol En Gel",Contratado,NA,NA,2020-04-07,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wilfredo Simeon Tola Canaviri (Telf: 5520585),NA,NA,-,NA,2020-04-02,Oruro,NB-SABS (D.S.0181),1,4213000,33300,"ADQUISICION DE MATERIAL DE INSUMOS DE PREVENCION COVID - 19 MASCARILLAS, GUANTES, MANDIL JUEGOS DE BATA GORRA Y BARBIJO, JABON LIQUIDO, BOLSA DE PLASTICO Y ALCOHOL EN GEL",GLOBAL,1,NA,NA,REQUENA MENDOZA EDWIN LEOPOLDO,48950,48950,1,48950,48950,Contratado,Cronograma
20-1406-00-1037974-0-E,Gobierno Autonomo Municipal De Huanuni (Villa Huanuni),Bienes,CM,"Adquisicion De Lavandinas, Alcohol En Gel Y Jabon Liquido",Contratado,NA,NA,2020-04-07,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Wilfredo Simeon Tola Canaviri (Telf: 5520585),NA,NA,-,NA,2020-03-31,Oruro,NB-SABS (D.S.0181),1,5110000,34200,"ADQUISICION DE LAVANDINAS, ALCOHOL EN GEL Y JABON LIQUIDO",GLOBAL,1,NA,NA,REQUENA MENDOZA EDWIN LEOPOLDO,27750,27750,NA,NA,NA,Contratado,Cronograma
20-4601-00-1038033-0-E,Gobierno Autonomo Regional Del Gran Chaco,Bienes,CM,Adquisicion De Alcohol Etilico Para El Instituto Tecnologico Yacuiba,Contratado,NA,NA,2020-04-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Yessica Pamela  Torrez (Telf: 46822041),NA,NA,-,NA,2020-03-25,Tarija,NB-SABS (D.S.0181),1,5110000,34200,ADQUISICION DE ALCOHOL ETILICO PARA EL INSTITUTO TECNOLOGICO YACUIBA,ALCOHO L,4000,NA,NA,CONTRERAS HEREDIA ARNOLD,12.5,50000,4000,12.5,50000,Contratado,Cronograma
20-0905-00-1038247-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Primera Compra De Material De Limpieza Y Productos Quimicos Y Farmaceuticos (Barbijos, Guantes Quirurgicos, Gorros Desechables, Sanitizador Alcohol En Gel De 400 Grs) Para La Primera Quincena Del Mes De Abril Y La Prevencion Del Coronavirus Covid-19""",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),1,4112000,34200,BARBIJOS SIMPLES,CAJA,425,NA,NA,BLACUTT BUSTILLOS FRANKLIN,140,59500,425,140,59500,Contratado,Cronograma
20-0905-00-1038247-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Primera Compra De Material De Limpieza Y Productos Quimicos Y Farmaceuticos (Barbijos, Guantes Quirurgicos, Gorros Desechables, Sanitizador Alcohol En Gel De 400 Grs) Para La Primera Quincena Del Mes De Abril Y La Prevencion Del Coronavirus Covid-19""",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),2,4112000,34200,GUANTES QUIRURGICOS,CAJA,250,NA,NA,BLACUTT BUSTILLOS FRANKLIN,45,11250,250,45,11250,Contratado,Cronograma
20-0905-00-1038247-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Primera Compra De Material De Limpieza Y Productos Quimicos Y Farmaceuticos (Barbijos, Guantes Quirurgicos, Gorros Desechables, Sanitizador Alcohol En Gel De 400 Grs) Para La Primera Quincena Del Mes De Abril Y La Prevencion Del Coronavirus Covid-19""",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),3,4112000,34200,GORROS DESECHABLES,CAJA,90,NA,NA,BLACUTT BUSTILLOS FRANKLIN,30,2700,90,30,2700,Contratado,Cronograma
20-0905-00-1038247-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Primera Compra De Material De Limpieza Y Productos Quimicos Y Farmaceuticos (Barbijos, Guantes Quirurgicos, Gorros Desechables, Sanitizador Alcohol En Gel De 400 Grs) Para La Primera Quincena Del Mes De Abril Y La Prevencion Del Coronavirus Covid-19""",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),4,4713000,39100,SANITIZADOR (ALCOHOL EN GEL DE 400 GRS),FRASCO,280,NA,NA,BLACUTT BUSTILLOS FRANKLIN,35,9800,280,35,9800,Contratado,Cronograma
20-1701-00-1038146-0-E,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,CM,"Adquisicion De Alcohol En Gel Para El Uso De Los Funcionarios Del G.A.M.S.C., Solicitado Por La Direccion De Recursos Humanos, Smaf",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Richard Segovia Choque (Telf: Ver Convocatoria y/o DBC. ),NA,NA,-,NA,2020-03-30,Santa Cruz,NB-SABS (D.S.0181),1,5121000,34200,"ALCOHOL EN GEL NEUTRO DE 5., PRESENTACION SEGUN REQUERIMIENTO",UNIDAD,230,NA,NA,TELCHI LITEL LTDA.,130,29900,230,130,29900,Contratado,Cronograma
20-1701-00-1038146-0-E,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,CM,"Adquisicion De Alcohol En Gel Para El Uso De Los Funcionarios Del G.A.M.S.C., Solicitado Por La Direccion De Recursos Humanos, Smaf",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Richard Segovia Choque (Telf: Ver Convocatoria y/o DBC. ),NA,NA,-,NA,2020-03-30,Santa Cruz,NB-SABS (D.S.0181),2,5121000,34200,"ALCOHOL EN GEL NEUTRO DE 1L., PRESENTACION SEGUN REQUERIMIENTO",UNIDAD,666,NA,NA,TELCHI LITEL LTDA.,30,19980,666,30,19980,Contratado,Cronograma
20-0905-00-1038618-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"Compra Material De Limpieza (Lavandina Bote De 5lt.), Sanitizador En Gel (Bote De 360 Grs.), Alcohol En Gel (Bote De 5 Lt.) Y Otros Para La Prevencion De La Emergencia Sanitaria Covid -19",Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),1,4713000,39100,SANITIZADOR EN GEL DE 360 GRS.,BOTES,360,NA,NA,HIDALGO QUIROGA JUAN CARLOS,20,7200,360,20,7200,Contratado,Cronograma
20-0905-00-1038618-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"Compra Material De Limpieza (Lavandina Bote De 5lt.), Sanitizador En Gel (Bote De 360 Grs.), Alcohol En Gel (Bote De 5 Lt.) Y Otros Para La Prevencion De La Emergencia Sanitaria Covid -19",Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),2,4713000,39100,ALCOHOL EN GEL DE 5 LITROS,BOTES,120,NA,NA,HIDALGO QUIROGA JUAN CARLOS,200,24000,120,200,24000,Contratado,Cronograma
20-0905-00-1038618-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"Compra Material De Limpieza (Lavandina Bote De 5lt.), Sanitizador En Gel (Bote De 360 Grs.), Alcohol En Gel (Bote De 5 Lt.) Y Otros Para La Prevencion De La Emergencia Sanitaria Covid -19",Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),3,4713000,39100,PAPEL TOHALLADO,PAR.,16,NA,NA,HIDALGO QUIROGA JUAN CARLOS,15,240,16,15,240,Contratado,Cronograma
20-0905-00-1038618-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"Compra Material De Limpieza (Lavandina Bote De 5lt.), Sanitizador En Gel (Bote De 360 Grs.), Alcohol En Gel (Bote De 5 Lt.) Y Otros Para La Prevencion De La Emergencia Sanitaria Covid -19",Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181),4,4713000,39100,LAVANDINA DE 5 LITROS,BIDON,215,NA,NA,HIDALGO QUIROGA JUAN CARLOS,60,12900,215,60,12900,Contratado,Cronograma
20-1601-00-1038520-0-E,Gobierno Autonomo Municipal De Tarija,Bienes,CD,Adquisicion De Alcohol En Gel Para Los Centros De Salud Brigada Movil De Salud Y Consultorio Terminal De Buses,Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Shirley Margarzo Romero (Telf: 6643211 - 6643216),NA,NA,-,NA,2020-03-24,Tarija,NB-SABS (D.S.0181),1,5121000,34200,ADQUISICION DE ALCOHOL EN GEL PARA LOS CENTROS DE SALUD BRIGADA MOVIL DE SALUD Y CONSULTORIO TERMINAL DE BUSES,UNID,1,NA,NA,MOLINA LOPEZ CARLOS DAVID,49725,49725,1,49725,49725,Contratado,Cronograma
20-1312-00-1038605-0-E,Gobierno Autonomo Municipal De Sacaba,Bienes,OF,Adquisicion De Alcohol En Gel Para Prevencion Del Covid-19,Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jose Angel Olmos Rojas (Telf: 4702301),NA,NA,-,NA,2020-03-27,Cochabamba,Otra Normativa especifica,1,5121000,39100,ADQUISICION DE ALCOHOL EN GEL PARA PREVENCION DEL COVID-19,FRANCO,1470,NA,NA,DISLAB IMPORTACIONES S.R.L.,68,99960,1470,68,99960,Contratado,Cronograma
20-0903-00-1038831-0-E,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Alcohol En Gel Desinfectante Para El Hospital Clinico Viedma,Contratado,NA,NA,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),NA,NA,-,NA,2020-04-07,Cochabamba,NB-SABS (D.S.0181),1,4228000,34200,ALCOHOL EN GEL DESINFECTANTE,FRASCO,1665,NA,NA,QUIROZ VILLARROEL MARIANELA,30,49950,1665,30,49950,Contratado,Cronograma
20-0905-00-1039159-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Compra Material De Limpieza (Alcohol En Gel De 350 Ml) Para La Prevencion De La Emergencia Sanitaria Covid-19""",Contratado,NA,NA,2020-04-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-14,Potosi,NB-SABS (D.S.0181),1,4713000,39100,ALCOHOL EN GEL DE 350 ML,BOTE,1800,NA,NA,RUBEN RODRIGUEZ MAMANI,19.5,35100,1800,19.5,35100,Contratado,Cronograma
20-0905-00-1039155-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Compra Productos Quimicos Y Farmaceuticos (Barbijos Desechables, Guantes Descartables Y Alcohol Medicinal) Para La Prevencion De La Emergencia Sanitaria Covid-19""",Contratado,NA,NA,2020-04-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-22,Potosi,NB-SABS (D.S.0181),1,4112000,34200,BARBIJO DESECHABLE,PZA.,2000,NA,NA,CENTRAL DE ABASTECIMIENTO Y SUMINISTROS DE SALUD - CEASS,0.53,1060,2000,0.53,1060,Contratado,Cronograma
20-0905-00-1039155-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Compra Productos Quimicos Y Farmaceuticos (Barbijos Desechables, Guantes Descartables Y Alcohol Medicinal) Para La Prevencion De La Emergencia Sanitaria Covid-19""",Contratado,NA,NA,2020-04-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-22,Potosi,NB-SABS (D.S.0181),2,4112000,34200,ALCOHOL ETILICO (ETANOL) SOLUCION 1/70% A 95%,FRASCO,200,NA,NA,CENTRAL DE ABASTECIMIENTO Y SUMINISTROS DE SALUD - CEASS,22.68,4536,200,22.68,4536,Contratado,Cronograma
20-0905-00-1039155-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Compra Productos Quimicos Y Farmaceuticos (Barbijos Desechables, Guantes Descartables Y Alcohol Medicinal) Para La Prevencion De La Emergencia Sanitaria Covid-19""",Contratado,NA,NA,2020-04-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-22,Potosi,NB-SABS (D.S.0181),3,4112000,34200,GUANTES DESCARTABLES TALLA L (LATEX),PZA.,20000,NA,NA,CENTRAL DE ABASTECIMIENTO Y SUMINISTROS DE SALUD - CEASS,0.36,7200,20000,0.36,7200,Contratado,Cronograma
