cuce,entidad,tipo_contratacion,modalidad,objeto,estado.x,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado.y,cronograma
20-0903-13-1048855-0-E,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,CM,Set De Aferesis Para Plasma Hiperinmune,Contratado,NA,NA,2020-07-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200),NA,NA,-,NA,2020-07-07,Cochabamba,NB-SABS (D.S.0181),1,4222000,34200,SET DE AFERESIS PARA PLASMA HIPERINMUNE,SET,16,NA,NA,PEREZ ZAMBRANA MARIA NANCY,3050,48800,16,3050,48800,Contratado,Cronograma
20-1810-00-1049162-0-E,Gobierno Autonomo Municipal De Santa Ana,Bienes,CM,"Adquisicion De Pruebas Rapidas Para Covid-19 Igg/Igm En Sangre, Suero O Plasma Humano Para Pacientes Que Lo Necesiten Por Prevencion, Control Y Atencion Del Covid-19.",Contratado,NA,NA,2020-07-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Alberto Saavedra  Pedraza (Telf: 34842062),NA,NA,-,NA,2020-07-10,Beni,NB-SABS (D.S.0181),1,4218000,34200,"PRUEBAS RAPIDAS PARA COVID-19 (CUALITATIVA Y DIFERENCIAL DE ANTICUERPOS EN SANGRE, SUERO O PLASMA HUMANO)",PIEZAS,200,NA,NA,KNEZ DIAMOND ROLANDO,170,34000,NA,NA,NA,Contratado,Cronograma
20-0903-13-1049747-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPE,Set De Plasmaferesis,Contratado,NA,2020-07-22,2020-07-15,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200),NA,NA,-,NA,2020-07-22,Cochabamba,NB-SABS (D.S.0181),1,4222000,34200,SET DE PLASMAFERESIS,SET,39,3050,118950,PEREZ ZAMBRANA MARIA NANCY,3050,118950,39,3050,118950,Contratado,Cronograma 0
20-0417-05-1051099-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPP,"Kit Spectra Optia Idl + Acda Y Kit Plaquetoferesis, Plasma + Acda (Unidad Transfusional)",Contratado,No,2020-08-04,2020-07-23,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1051099-1-1,Roxana Quispe Cortez (Telf: 5251480),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181),1,4214000,34200,"KIT PLAQUETOFERESIS, PLASMA + ACDA",KIT,30,3000,90000,MEDLAB BOLIVIA LTDA.,3000,90000,NA,NA,NA,Adjudicado,Cronograma 0
20-0417-05-1051099-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPP,"Kit Spectra Optia Idl + Acda Y Kit Plaquetoferesis, Plasma + Acda (Unidad Transfusional)",Contratado,No,2020-08-04,2020-07-23,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1051099-1-1,Roxana Quispe Cortez (Telf: 5251480),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181),2,4214000,34200,KIT SPECTRA OPTIA IDL + ACDA PARA LA OBTENCION DE PLASMA HIPERINMUNE VIDA LARGA (VIABILIDAD DE UN AÑO),KIT,50,3000,150000,MEDLAB BOLIVIA LTDA.,3000,150000,NA,NA,NA,Adjudicado,Cronograma 0
20-0417-01-1037271-2-1,Caja Nacional De Salud (Regional Tarija),Bienes,ANPP,"Adquisicion De Un Sistema De Argon Plasma, Para Gastroenterologia",Contratado,No,2020-08-26,2020-08-14,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-01-1037271-2-1,Julio Cesar Cruz Estrada (Telf: 6642940),NA,NA,-,NA,NA,Tarija,NB-SABS (D.S.0181),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-0417-07-1042158-3-1,Caja Nacional De Salud (Regional Beni),Bienes,ANPE,Refrigerador Para Hemocomponentes De 280 Litros Y Un Freezer Para Conservacion De Plasma De 300 Ltros Para La Distrital Riberalta,Contratado,No,2020-10-08,2020-10-02,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-07-1042158-3-1,Alberto Antonio Rojas Cartagena (Telf: 4621254),NA,NA,-,NA,NA,Beni,NB-SABS (D.S.0181),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-0417-05-1071607-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPE,Congelador De Plasma - Unidad Transfusional,Contratado,No,2020-10-20,2020-10-14,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1071607-1-1,Roxana Quispe Cortez (Telf: 5251480),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181),1,4110000,43400,EQUIPO CONGELADOR DE PLASMA,EQUIPO,NA,NA,NA,EMPRESA  SUMINISTRO DEL LABORATORIO CIENTIFICO S.R.L.,NA,NA,NA,NA,NA,Contratado,Cronograma 0
20-0417-03-1071819-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPE,01 Equipo Descongelador De Plasma-Servicio De Transfusion -Hospital Obrero C.N.S.,Contratado,No,2020-10-21,2020-10-15,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-03-1071819-1-1,Maria Fernanda Alvarez Villegas (Telf: 3393354),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181),1,4110000,43400,DESCONGELADOR DE PLASMA,EQUIPO,NA,NA,NA,MALTA&ASOCIADOS  S.R.L.,NA,NA,NA,NA,NA,Contratado,Cronograma 0
20-0903-00-1079578-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Repuestos Autoclave Plasma Del Servicio De Central De Esterilizacion Hospital Clinico Viedma,Contratado,No,2020-11-10,2020-11-05,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1079578-1-1,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,4214000,39800,INYECTION VALVE E034- 0050-00,PIEZA,4,NA,NA,NA,NA,NA,4,NA,NA,Contratado,Cronograma 0
20-0903-00-1079578-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Repuestos Autoclave Plasma Del Servicio De Central De Esterilizacion Hospital Clinico Viedma,Contratado,No,2020-11-10,2020-11-05,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1079578-1-1,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),2,4214000,39800,PM 2 KIT S130 OPCION 2(WOOS UNG MOTOR,KIT,1,NA,NA,NA,NA,NA,1,NA,NA,Contratado,Cronograma 0
20-0903-00-1079578-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Repuestos Autoclave Plasma Del Servicio De Central De Esterilizacion Hospital Clinico Viedma,Contratado,No,2020-11-10,2020-11-05,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1079578-1-1,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),3,4214000,39800,PM 1 KIT S130 OPCION 2 (WOOSUNG MOTOR),KIT,2,NA,NA,NA,NA,NA,2,NA,NA,Contratado,Cronograma 0
20-0904-08-1080566-1-1,Banco De Sangre De Referencia Departamental Oruro,Bienes,ANPE,Sets De Aféresis Idl Para Recolección De Plasma Mas Solución De Anticoagulante Acda Y Sets De Plaquetoaferesis Mas Solución De Anticoagulante Acda.,Contratado,No,2020-11-12,2020-11-06,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0904-08-1080566-1-1,Alejandro Antonio Vasquez (Telf: 5278000 - 79413613),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-0903-00-1080828-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Cartucho De Peroxido P/Plasma Para Central De Esterilizacion Del Hospital Clinico Viedma,Contratado,No,2020-11-11,2020-11-09,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1080828-1-1,Marianela Yujra Rengel (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),1,4228000,34200,CARTUCHO DE PEROXIDO P/PLASMA,PIEZA,320,156,NA,NA,NA,NA,320,156,NA,Contratado,Cronograma 0
20-0417-09-1043356-1-2,Caja Nacional De Salud - Regional La Paz,Bienes,ANPE,6 Items Productos Quimios Y Farmaceuticos Contador Hematologico. 17 Fco Hc ? 5l ? Diluent X 20 L; 13 Fco. Hc ? 5l ? Cleaner (Diff) X 1 L; 14 Fco. Hc ? 5l ? Lyse X 5 L; 5 Jgo. Hc ? 5l ? Control 2x3x3 Ml; 1 Jgo Hc ? 5l ? Control 1x3x3 Ml; 15 Jgo. Rpr Reagina Plasmatica Carbon (500 Determinaciones),Contratado,No,2020-11-18,2020-11-12,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-09-1043356-1-2,Brayan Luis Cabrera Vera (Telf: 2-901777),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-0417-03-1084243-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,CM,40 Caja Indicador Quimica Interno Para Peroxido De Hidrogeno (Plasma),Contratado,No,2020-11-20,2020-11-17,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-03-1084243-1-1,Victor Hugo Sejas Alpiri (Telf: 3393354),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-1301-00-1086540-1-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,CM,Compra De Reactivo Reagina Plasmatica Rapida Rpr Para La Red Cercado,Contratado,No,2020-11-24,2020-11-20,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1086540-1-1,Hamel Let Jacinto Ossa Lozada (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),NA,NA,-,30/11/2020 10:00,NA,Chuquisaca,NB-SABS (D.S.0181),1,4110000,43400,GRUPO ELECTRÓGENO CON CABINA DE INSONIRIZACIÓN,EQUIPO,1,NA,NA,NA,NA,NA,NA,NA,NA,No se presentaron proponentes,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),NA,NA,-,30/11/2020 10:00,NA,Chuquisaca,NB-SABS (D.S.0181),2,4110000,43400,EXTRACTOR DE PLASMA AUTOMÁTICO,PIEZA,2,NA,NA,NA,NA,NA,NA,NA,NA,No se presentaron proponentes,Cronograma 0
20-0138-00-1085742-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,LP,Adquisición De Equipamiento Para La Sala De Aferesis Y Unidades Inherentes Y De Contingencia Para Obtener Plasma De Paciente Convaleciente Covid-19 Para El Banco De Sangre Dependiente De La U.S.F.X.Ch.,Contratado,No,2020-12-14,2020-11-20,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Enmiendas 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Convocatoria a Ampliacion 9.Ver mas...,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 100-E 5.FORM 100-E 6.FORM 200 7.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0138-00-1085742-1-1,Ariel Erick Rios Vidal (Telf: 6451970),NA,NA,-,30/11/2020 10:00,NA,Chuquisaca,NB-SABS (D.S.0181),3,4110000,43400,ULTRACONGELADOR,PIEZA,1,NA,NA,NA,NA,NA,NA,NA,NA,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
