cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1302-00-1038010-0-E,Gobierno Autonomo Municipal De Quillacollo,Bienes,CM,Compra De Material De Bioseguridad Covid -19 Coronavirus Para Los Diferentes Centros De Salud De Primer Nivel,Contratado,NA,NA,2020-04-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Luis Gonzalo Iriarte Aranibar (Telf: 4260095),NA,NA,-,NA,2020-03-21,Cochabamba,NB-SABS (D.S.0181)
20-1519-00-1037999-0-E,Gobierno Autonomo Municipal De Tupiza,Bienes,CM,Insumos Para Establecimientos De Salud Del G.A.M.T. Prevencion Covid - 19,Contratado,NA,NA,2020-04-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Maximo Roman Ramos (Telf: 26943926 / 26942304),NA,NA,-,NA,2020-03-20,Potosi,NB-SABS (D.S.0181)
20-1801-00-1038029-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Bienes,CD,Adquisicion De Insumos Medicos D.S. Nã?Â° 4174 (Emergencia De Salud Publica De Importancia Internacional Provocadas Por El Coronavirus Covid-19) Municipio De Trinidad Gestion 2020,Contratado,NA,NA,2020-04-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioInformeInformeContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Ver mas...,FORM 400FORM 500,Ver Ficha,"Eulis Cuellar Cardona (Telf: 4621477, 4621322)",NA,NA,-,NA,2020-04-01,Beni,NB-SABS (D.S.0181)
20-1260-00-1038134-0-E,Gobierno Autonomo Municipal De La Asunta,Bienes,CM,"Prevencion, Control Y Atencion Del Coronavirus ""Adquisicion De Mamelucos De Bioseguridad, Termòmetros Infrarrojos, Gorros Desechables Y Purificador De Aire Para Atenciòn Del Coronavirus (Covid-19), Primera Compra, Gestiòn 2020?",Contratado,NA,NA,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Elena Quispe Camposalado (Telf: 76760241),NA,NA,-,NA,2020-04-01,La Paz,NB-SABS (D.S.0181)
20-1260-00-1038127-0-E,Gobierno Autonomo Municipal De La Asunta,Bienes,CM,"Prevencion, Control Y Atencion Del Coronavirus ""Adquisiciã?N De Batas Descartables, Guantes De Nitrilo Y Cubre Botas Desechables Para Atenciã?N Del Coronavirus (Covid-19), Primera Compra, Gestiã?N 2020?",Contratado,NA,NA,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Elena Quispe Camposalado (Telf: 76760241),NA,NA,-,NA,2020-04-01,La Paz,NB-SABS (D.S.0181)
20-1305-00-1038246-0-E,Gobierno Autonomo Municipal De Vinto,Bienes,CM,Compra De Desinfectante Para Pisos Y Paredes Para Centros De Salud Y Hospital Municipal Vinto Para La Pandemia Covid - 19,Contratado,NA,NA,2020-04-14,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Lucy Noelia Guzman Herbas (Telf: 4260150),NA,NA,-,NA,2020-03-31,Cochabamba,NB-SABS (D.S.0181)
20-1305-00-1038255-0-E,Gobierno Autonomo Municipal De Vinto,Bienes,CM,Compra De Desinfectantes Para Centros De Salud Y Hospital Municipal Vinto Para La Pandemia Covid-19,Contratado,NA,NA,2020-04-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Lucy Noelia Guzman Herbas (Telf: 4260150),NA,NA,-,NA,2020-03-31,Cochabamba,NB-SABS (D.S.0181)
20-1610-00-1037553-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,Adquisicion De Equipos E Insumos De Bioseguridad Para El Control Y Prevencion Del (Covid-19) - Municipio El Puente,Contratado,NA,NA,2020-04-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690),NA,NA,-,NA,2020-03-25,Tarija,NB-SABS (D.S.0181)
20-0905-00-1038247-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Primera Compra De Material De Limpieza Y Productos Quimicos Y Farmaceuticos (Barbijos, Guantes Quirurgicos, Gorros Desechables, Sanitizador Alcohol En Gel De 400 Grs) Para La Primera Quincena Del Mes De Abril Y La Prevencion Del Coronavirus Covid-19""",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181)
20-0905-00-1038308-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"""Adquisicion De Herramienta (Motofumigadora) Para La Prevencion De La Emergencia Sanitaria Covid-19""",Contratado,NA,NA,2020-04-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-06,Potosi,NB-SABS (D.S.0181)
20-1260-00-1038273-0-E,Gobierno Autonomo Municipal De La Asunta,Bienes,CM,"Prevención, Control Y Atencion Del Coronavirus ""Adquisicion De Equipos Y Material De Limpieza, Para Prevenciòn Del Coronavirus (Covid-19), Primera Compra, Gestiòn 2020?",Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Elena Quispe Camposalado (Telf: 76760241),NA,NA,-,NA,2020-04-01,La Paz,NB-SABS (D.S.0181)
20-0903-00-1038282-0-E,Gobierno Autónomo Departamental De Cochabamba,Bienes,CD,Adquisicion De Guantes Y Gorros Para La Atencion De Covid 19,Contratado,NA,NA,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Paola Marcela Guzman Heredia (Telf: 4519121-4255253),NA,NA,-,NA,2020-03-25,Cochabamba,NB-SABS (D.S.0181)
20-1606-00-1038338-0-E,Gobierno Autonomo Municipal De Villamontes,Bienes,EM,Adquisicion De Viveres Para Seguridad Alimentaria Del Municipio De Villa Montes En Atencion A La Emergencia Sanitaria Covid - 19 Y Cuarentena Nacinal (Para 2000 Familias Beneficiarias Restantes),Contratado,NA,NA,2020-04-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Heinor Chuquimia Costano (Telf: 6722379 / 6722993),NA,NA,-,NA,2020-04-13,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038456-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,Dotacion De Equipos De Bioseguridad Para El Control Y Prevencion Del (Covid-19) Municipio El Puente,Contratado,NA,NA,2020-04-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690),NA,NA,-,NA,2020-04-16,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038458-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,Adquisicion De Trajes De Bioseguridad Para El Control Y Prevencion Del (Covid-19) - Municipio El Puente,Contratado,NA,NA,2020-04-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690),NA,NA,-,NA,2020-04-16,Tarija,NB-SABS (D.S.0181)
20-1301-00-1038446-0-E,Gobierno Autonomo Municipal De Cochabamba,Bienes,EM,Alimentacion Por Emergencia Para Policias Y Militares (Covid - 19),Contratado,NA,NA,2020-04-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Bernardina Bustamante Rocha (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,2020-04-16,Cochabamba,NB-SABS (D.S.0181)
20-0903-00-1038467-0-E,Gobierno Autónomo Departamental De Cochabamba,Bienes,CD,"Adquisicion De Insumos Para La Atencion De Pacientes Con Covid 19 (Mameluco, Batas Antideslizantes)",Contratado,NA,NA,2020-04-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Paola Marcela Guzman Heredia (Telf: 4519121-4255253),NA,NA,-,NA,2020-03-30,Cochabamba,NB-SABS (D.S.0181)
20-0903-00-1038476-0-E,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Circuito Cerrado P/Aspircion Traqueal Adulto D/14fr Libre De/Latex-Covidien (444spo1114) Para El Almacen De Farmacia Del Hospital Clinico Viedma,Contratado,NA,NA,2020-04-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Mery Rosario Camacho Vargas (Telf: 4519121-4255253),NA,NA,-,NA,2020-04-01,Cochabamba,NB-SABS (D.S.0181)
20-0901-00-1038517-0-E,Gobierno Autonomo Departamental De Chuquisaca,Servicios Generales,CM,"Gastos Por Alimentaciã???N (Desayuno, Almuerzo Y Cena) Para Funcionarios Policiales  Para Cumplir  El Plan  De Operaciones Nã??Ã?Â° 32 Covid - 19",Contratado,NA,NA,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ),NA,NA,-,NA,2020-04-06,Chuquisaca,NB-SABS (D.S.0181)
20-0660-11-1030208-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Oruro,Bienes,CD,Camaras De Desinfeccion Para El Organo Judicial Oruro Para Prevencion Del Covid-19,Contratado,NA,NA,2020-04-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Maritza Marlene Cadiz Medina (Telf: 5251965),NA,NA,-,NA,2020-04-13,Oruro,NB-SABS (D.S.0181)
20-0909-00-1038624-0-E,Gobierno Autónomo Departamental De Pando,Bienes,CM,Adquisiciã?N De Alimentos Por Emergencia Sanitaria (Covid-19),Contratado,NA,NA,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Donald Charlys Cuellar Gonzales (Telf: 38422229),NA,NA,-,NA,2020-04-03,Pando,NB-SABS (D.S.0181)
20-0905-00-1038618-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CD,"Compra Material De Limpieza (Lavandina Bote De 5lt.), Sanitizador En Gel (Bote De 360 Grs.), Alcohol En Gel (Bote De 5 Lt.) Y Otros Para La Prevencion De La Emergencia Sanitaria Covid -19",Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679),NA,NA,-,NA,2020-04-08,Potosi,NB-SABS (D.S.0181)
20-0909-00-1038632-0-E,Gobierno Autónomo Departamental De Pando,Bienes,EM,"Adquisicion De Alimentos Para Atencion De Emergencia Por El Covid-19, En El Area Urbana Y Rural Del Departamento De Pando",Contratado,NA,NA,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Donald Charlys Cuellar Gonzales (Telf: 38422229),NA,NA,-,NA,2020-04-11,Pando,NB-SABS (D.S.0181)
20-1342-00-1038626-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CD,Compra De Insumos Para Barreras De Proteccion Contra El Covid-19,Contratado,NA,NA,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041),NA,NA,-,NA,2020-03-18,Cochabamba,NB-SABS (D.S.0181)
20-1303-00-1038561-0-E,Gobierno Autonomo Municipal De Sipe Sipe,Bienes,CM,Compra De Materiales E Insumos De Bioseguridad Para La Prevencion Del Coronavirus (Covid-19),Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Leonardo Hinojosa Siles (Telf: 4381932),NA,NA,-,NA,2020-03-25,Cochabamba,NB-SABS (D.S.0181)
20-1312-00-1038605-0-E,Gobierno Autonomo Municipal De Sacaba,Bienes,OF,Adquisicion De Alcohol En Gel Para Prevencion Del Covid-19,Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jose Angel Olmos Rojas (Telf: 4702301),NA,NA,-,NA,2020-03-27,Cochabamba,Otra Normativa especifica
20-1312-00-1038597-0-E,Gobierno Autonomo Municipal De Sacaba,Bienes,OF,"Prevencion, Control Y Atencion Del Coronavirus (Adquisicion De Ropa De Proteccion Contra El Covid-19)",Contratado,NA,NA,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jose Angel Olmos Rojas (Telf: 4702301),NA,NA,-,NA,2020-03-27,Cochabamba,Otra Normativa especifica
20-1312-00-1038592-0-E,Gobierno Autonomo Municipal De Sacaba,Bienes,OF,"Prevencion, Control Y Atencion Del Coronavirus (Adquisicion De Barbijos Y Mamelucos Enterizos Para La Prevencion Contra El Covid-19)",Contratado,NA,NA,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jose Angel Olmos Rojas (Telf: 4702301),NA,NA,-,NA,2020-03-27,Cochabamba,Otra Normativa especifica
20-1607-00-1038805-0-E,Gobierno Autonomo Municipal De Uriondo (Concepcion),Bienes,CM,"Prevencion ,Control Y Atencion Al Coronavirus -Material Mobiliario Para Centro De Aislamiento Para Centro De Aislamiento Para Paciente Sospechosos Del Covid -19",Contratado,NA,NA,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ruth Peralta Jimenez (Telf: 6651052),NA,NA,-,NA,2020-04-02,Tarija,NB-SABS (D.S.0181)
