cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0417-04-1047247-0-E,Caja Nacional De Salud Regional Cochabamba,Bienes,CD,Compra Respiradores N95 Para Supervision Regional De Enfermeria Gestion 2020,Contratado,NA,NA,2020-06-30,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378),NA,NA,-,NA,2020-04-15,Cochabamba,NB-SABS (D.S.0181)
20-0902-01-1047694-0-E,Servicio Departamental De Salud La Paz Sedes,Bienes,CM,Adquisición De Respiradores Tipo Plegable Para Covid - 19 Unidad De Epidemiologia E Investigación,Contratado,NA,NA,2020-07-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Marco Antonio Ondarza Cofiel (Telf: 2443885),NA,NA,-,NA,2020-06-29,La Paz,NB-SABS (D.S.0181)
20-1401-00-1048070-0-E,Gobierno Autonomo Municipal De Oruro,Bienes,CM,"2 Equipo Monitor De Signos Vitales, 5 Equipo Respirador 9820 (Unidad De Salud Municipal - Centro Rehabilitacion Abopane Alm-P-00333/20)",Contratado,NA,NA,2020-07-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Andres Angulo Rocha (Telf: 25251624),NA,NA,-,NA,2020-03-02,Oruro,NB-SABS (D.S.0181)
20-4601-00-1049430-0-E,Gobierno Autonomo Regional Del Gran Chaco,Bienes,CD,"Adquisicion De Respiradores Para Sala De Terapia Intensiva Para El Proyecto ""Equipamiento, Prevencion Control Y Atencion Del Coronavirus""",Contratado,NA,NA,2020-07-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ingrid Zulema Choque Cruz (Telf: 46822041),NA,NA,-,NA,2020-06-25,Tarija,NB-SABS (D.S.0181)
20-0417-01-1049753-0-E,Caja Nacional De Salud (Regional Tarija),Bienes,CD,Respiradores N 95,Contratado,NA,NA,2020-07-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Julio Cesar Cruz Estrada (Telf: 6642940),NA,NA,-,NA,2020-06-25,Tarija,NB-SABS (D.S.0181)
20-1707-00-1049643-0-E,Gobierno Autonomo Municipal De San Ignacio (San Ignacio De Velasco),Bienes,CD,Equipamiento Medico Covid 19 (1 Respirador Mecanico Portatil 1 Respirador Mecanico Estatico),Contratado,NA,NA,2020-07-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Manfredo Herrera Capobianco (Telf: 9622056 - 9624222),NA,NA,-,NA,2020-03-31,Santa Cruz,D.S. 4174 (COVID-19)
20-1401-00-1051303-0-E,Gobierno Autonomo Municipal De Oruro,Bienes,CM,"39 Pzas. Mascara Con 2 Respiradores Con Lentes De Proteccion, 10 Bidon Clorexidina Al 4% Xx 5 Lts., 600 Alcohol En Gel X 500 Ml, 50 Bolsa Gorro Corrugado Descartable X100 Unid. (Unidad De Salud Municipal-Centros De Salud Alm-P-00713/20)",Contratado,NA,NA,2020-07-25,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Andres Angulo Rocha (Telf: 25251624),NA,NA,-,NA,2020-06-26,Oruro,NB-SABS (D.S.0181)
20-0906-03-1049145-0-E,Servicio Departamental De Salud Tarija - Sedes,Bienes,CD,Adquisicion De Respirador (Barbijo Ffp2 Programa Coronavirus - Sedes Tarija,Contratado,NA,NA,2020-07-27,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Julio Cesar Ortega Daza (Telf: 4-6643257),NA,NA,-,NA,2020-03-19,Tarija,D.S. 4174 (COVID-19)
20-1703-00-1051786-0-E,Gobierno Autonomo Municipal De Ayacucho (Porongo),Bienes,CD,Compra De Respiradores N 95 Con Valvula - Emergencia Epidemiologica,Contratado,NA,NA,2020-07-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jacquelin Cecilia Vaca Ribera (Telf: 3841001 - 3841006),NA,NA,-,NA,2020-03-30,Santa Cruz,NB-SABS (D.S.0181)
20-0905-06-1051815-0-E,Servicio Departamental De Caminos - Potosi,Bienes,CM,Adquisicion De Equipo De Proteccion Personal (Respirador De Media Cara P1200 Con Filtro De Carbon Poligard),Contratado,NA,NA,2020-07-30,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Danitza Miriam Melo Coronado (Telf: 6222061),NA,NA,-,NA,2020-07-22,Potosi,NB-SABS (D.S.0181)
20-0046-30-1053022-1-1,Caja De Salud Cordes Sucre,Bienes,ANPE,Adquisicion De Respirador De Transporte,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-30-1053022-1-1,Susi Davida Navia Quispe (Telf: 6460539),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181)
20-0901-02-1049645-2-1,Servicio Departamental De Salud Chuquisaca,Servicios Generales,ANPE,"Mantenimiento Preventivo Y Correctivo De Los Respiradores Hamilton De Los Servicios De Uti, Utip Y Emergencias Adultos Hospital Santa Barbara",Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector) 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0901-02-1049645-2-1,Ricardo Serrano Machuca (Telf: 64-53147 - 64-54891),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181)
20-0417-03-1062310-1-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPE,840 Piezas Corrugados Para Respirador Mecánico Neonatal- Departamento De Pediatría - Hospital Materno Infantil - Nefrologia,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-03-1062310-1-1,Rocio Uruña Alanes (Telf: 3393354),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181)
20-1307-00-1056670-1-1,Gobierno Autonomo Municipal De Aiquile,Bienes,ANPP,"Adquisición De Equipos Médicos Monitores Multiparametricos, Respiradores Y Gasometro Portátil, Para Hospital Carmen Lopez De Aiquile",Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Resolucion/Documento de Cancelacion 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 100-E 3.FORM 170 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1307-00-1056670-1-1,Sonia Cardozo Rodriguez (Telf: 4343303-4343100),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
20-0417-03-1062294-2-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPE,699 Piezas Corrugados Para Respirador Mecánico Pediátrico- Hospital Materno Infantil- Nefrologia,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-03-1062294-2-1,Rocio Uruña Alanes (Telf: 3393354),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181)
20-0902-40-1081887-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,CM,Adquisicion 5000 Respiradores Kn95,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0902-40-1081887-1-1,Ruth Gloria Quenallata Chino (Telf: 2205060),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0046-00-1078152-1-1,Ministerio De Salud,Bienes,ANPE,Adquisicion De Respiradores Kn95 Y Guantes De Latex Para Las Brigadas De Vacunacion En Fortalecimiento Al Sistema De Salud E Inmunizacion A Nivel Nacional - Gavi-Fssi,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1078152-1-1,Einar Gustavo Merida Aguilar (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0417-05-1075987-1-1,Caja Nacional De Salud (Regional Oruro),Bienes,ANPP,"Mascaras De Oxigeno, Barbijos Y Respiradores - Sup. Regional De Enfermeria",Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Acta de Apertura 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-05-1075987-1-1,Roxana Quispe Cortez (Telf: 5251480),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181)
20-0148-00-1101315-1-1,Universidad Amazonica De Pando,Bienes,CD,Adquisición De Respirador Artificial De Alta Gama Para La Atención De Pacientes Con Covid-19 En El Sistema Integral Social Universitario De La Universidad Amazónica De Pando,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0148-00-1101315-1-1,Luis Antonio Quispe Romero (Telf: 8422411),NA,NA,-,NA,NA,Pando,D.S. 4174 (COVID-19)
20-0902-40-1099475-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,CM,Adquisicion Respiradores Kn95 Iii,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0902-40-1099475-1-1,Ruth Gloria Quenallata Chino (Telf: 2205060),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0902-40-1099471-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,CM,Adquisicion Respiradores Kn95 Ii,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0902-40-1099471-1-1,Ruth Gloria Quenallata Chino (Telf: 2205060),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0902-40-1099465-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,CM,Adquisicion Respiradores Kn95 I,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0902-40-1099465-1-1,Ruth Gloria Quenallata Chino (Telf: 2205060),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0902-40-1098243-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,CM,Adquisicion 5000 Respiradores Kn95,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0902-40-1098243-1-1,Ruth Gloria Quenallata Chino (Telf: 2205060),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0903-00-1091797-1-1,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,Adquisicion De Barbijos N95 (Respirador N95)- Laboratorio Departamental De Referencia Sedes Cbba 2020,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0903-00-1091797-1-1,Paola Marcela Guzman Heredia (Telf: 4519121-4255253),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
21-0907-00-1116263-1-1,Gobierno Autónomo Departamental De Santa Cruz,Bienes,CM,"Repuestos Para Respiradores, Para El  Hospital De La Mujer Dr. Percy Boland R.",Contratado,NA,NA,NA,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0907-00-1116263-1-1,Rodrigo Suarez Rodas (Telf: 3636300/3-3332760 /3636256),NA,NA,-,NA,NA,NA,NB-SABS (D.S.0181)
21-1707-00-1115623-2-1,Gobierno Autonomo Municipal De San Ignacio (San Ignacio De Velasco),Bienes,ANPP,Adquisición De Dos Ventiladores Y/O Respiradores Mecánicos ? Adulto Y Pediátrico/Neonatal Para El Hospital Municipal Dr. Julio Manuel Aramayo,Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1707-00-1115623-2-1,Manfredo Herrera Capobianco (Telf: 9622056 - 9624222),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181)
21-0423-00-1131722-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,Compra De Barbijos N95 (Sin Respirador Modelo 8210) Etapa 1 Para Plan De Contingencia Covid 19 - Regional Cochabamba,Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0423-00-1131722-1-1,Erick Jurgen Vargas Ortiz (Telf: 2916539),NA,NA,-,NA,NA,NA,NB-SABS (D.S.0181)
21-0423-00-1131729-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,"Compra De Guantes De Nitrilo, Barbijos Descartabes Y Barbijo Kn95 (5 Capas Sin Respirador) Para Plan De Contingencia Covid 19 - Regional Cochabamba",Contratado,NA,NA,NA,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0423-00-1131729-1-1,Erick Jurgen Vargas Ortiz (Telf: 2916539),NA,NA,-,NA,NA,NA,NB-SABS (D.S.0181)
21-2315-00-1131118-1-1,Empresa Municipal De Servicios De Aseo - Emsa,Bienes,ANPP,Respiradores Kn95,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-2315-00-1131118-1-1,Juan Carlos Rojas  Altuzarra (Telf: 4298241),NA,NA,-,20/04/2021 10:30,NA,Cochabamba,NB-SABS (D.S.0181)
21-0597-00-1136285-1-1,Empresa Publica Nacional Estrategica De Yacimientos De Litio Bolivianos,Bienes,ANPE,"Adquisición De Equipo De Protección Personal (Guantes De Cuero Pope, Para Amolar, Nitrilo Quirúrgico, Lentes De Seguridad Claros Y Oscuros Con Inserto Para Medida, Respirador Para Partículas , Mascara De Soldar Eléctrica Y Rodilleras)",Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva 7.Informe de disconformidad,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0597-00-1136285-1-1,David Eloy Vedia Lopez (Telf: 2145711 - 2315520 INT. 2050),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
21-0901-02-1144934-1-1,Servicio Departamental De Salud Chuquisaca,Bienes,CM,Adquisicion De Tarjeta Esm Para Equipo Respirador Hamilton Hospital Santa Barbara.,Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0901-02-1144934-1-1,Gonzalo Yucra Romero (Telf: 64-53147 - 64-54891),NA,NA,-,NA,NA,Chuquisaca,NB-SABS (D.S.0181)
21-1301-00-1164505-1-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,CM,"Compra De Respiradores Plasticos, Guantes, Fajas De Seguridad Y Sombreros Legionarios Para El Cementerio General Gestion 2021",Contratado,NA,NA,NA,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1301-00-1164505-1-1,Jorge Israel Amurrio Ortiz (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
21-0905-06-1162311-1-1,Servicio Departamental De Caminos - Potosi,Bienes,CM,"Compra De Epp Pelton, Tapones Auditivos, Respirador Con Filtro Proy. Aeropuerto Internacional Ciudad De Potosi",Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1162311-1-1,Sandra Aldana Alvarado (Telf: 6222061),NA,NA,-,NA,NA,Potosi,NB-SABS (D.S.0181)
