cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-4601-03-1056518-1-1,Gobierno Autonomo Regional Del Gran Chaco - Villamontes,Bienes,ANPP,Adquisición De Vacunas Preventivas Contra Las Enfermedades Clostridiales E Insumos Veterinarios Para El Programa Fortalecimiento A La Sanidad Animal V M.,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-4601-03-1056518-1-1,Elena Adalgisa  Duran (Telf: 46722416),NA,NA,-,NA,NA,Tarija,NB-SABS (D.S.0181)
20-1312-00-1056714-1-1,Gobierno Autonomo Municipal De Sacaba,Obras,ANPP,"Ampl. Centro De Salud El Abra (Obra Fina Sector Vacunatorio, Empaquetado Y Administrativo)",Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Planos 3.Convocatoria 4.Planos 5.Acta de Apertura 6.Informe de la Comision/Responsable de Evaluacion 7.Res. de Adjudicacion (nota) 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1312-00-1056714-1-1,Juan Jose Bustamante Lujan (Telf: 4702301),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
20-0046-00-1073287-1-1,Ministerio De Salud,Bienes,CM,Adquisicion De Alcohol En Gel Sanitizante Para El Fortalecimiento Al Sistema De Salud E Inmunizacion A Nivel Nacional (Brigada De Vacunacion) En Municipios Priorizados Por El Proyecto Gavi - Fssi,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1073287-1-1,Einar Gustavo Merida Aguilar (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-1401-00-1071762-1-1,Gobierno Autonomo Municipal De Oruro,Bienes,ANPP,"Adquisicion De Insumos De Bioseguridad Destinados A La Vacunacion Antirrabica, Para El Control Y Prevencion De La Circulacion Rabia Canina Y Felina Oruro",Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1401-00-1071762-1-1,Willy Alfredo Flores Davalos (Telf: 25251624),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181)
20-0046-00-1067108-1-1,Ministerio De Salud,Bienes,ANPE,Adquisicion De Equipos Medicos Y De Laboratorio En Fortalecimiento Al Sistema De Salud E Inmunizacion Para Centros De Salud Con Vacunatorios En Municipios Priorizados Por El Proyecto Gavi - Fssi,Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1067108-1-1,Roxana Huaygua Calle (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0046-00-1088614-1-1,Ministerio De Salud,Servicios Generales,CM,"Servicio De Transporte Para Envio De Vacunas, Jeringas E Insumos Para El Programa Ampliado De Inmunización",Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1088614-1-1,Raul Felipe Mayta Tapia (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0513-00-1079905-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,Adquisicion De Vacunas Para El Personal De La Vpacf,Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0513-00-1079905-1-1,Donald Romero Ortiz (Telf: 2358802),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0046-00-1078152-1-1,Ministerio De Salud,Bienes,ANPE,Adquisicion De Respiradores Kn95 Y Guantes De Latex Para Las Brigadas De Vacunacion En Fortalecimiento Al Sistema De Salud E Inmunizacion A Nivel Nacional - Gavi-Fssi,Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1078152-1-1,Einar Gustavo Merida Aguilar (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-1430-00-1102232-1-1,Gobierno Autonomo Municipal De Carangas,Bienes,CD,Adquisicion De Refrigerador De Vacunas (Prevención Control Y Atención Del Coronavirus),Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1430-00-1102232-1-1,Nila Rosmery Chambi Huarachi (Telf: 5284456),NA,NA,-,NA,NA,Oruro,D.S. 4174 (COVID-19)
20-1280-00-1095792-1-1,Gobierno Autonomo Municipal De Taraco,Bienes,CD,Adquisición Equipamiento Medico Y Refrigeradores Para Vacunas Covid-19 Para Cuatro Centros De Salud  Y Dos Puestos De Salud,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Informe de Justificación 4.Contrato/Orden de Compra/Orden de Servicio 5.Resolucion/Documento de Declaratoria Desierta 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1280-00-1095792-1-1,Grover Alfredo Rodriguez Canaviri (Telf: 2895300),NA,NA,-,NA,NA,La Paz,D.S. 4174 (COVID-19)
20-0046-00-1094877-1-1,Ministerio De Salud,Servicios Generales,CM,Servicio De Transporte Terrestre Para El Envío De Vacunas Para El Programa Ampliado De Inmunización Cochabamba,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1094877-1-1,Efigenia Sofia Bautista Peralta (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-1338-00-1093942-1-1,Gobierno Autonomo Municipal De Arque,Bienes,ANPE,"Adquisición  De Refrigeradores, Estabilizadores, Termómetro De Alcohol Y Termos Portátiles Para La Conservación  De Las Vacunas  Covid-19  Gestión 2020",Contratado,NA,NA,NA,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1338-00-1093942-1-1,Jimy Hilton Escalera Cabellos (Telf: 4410340),NA,NA,-,10/12/2020 11:00,NA,Cochabamba,NB-SABS (D.S.0181)
20-0046-00-1093478-1-1,Ministerio De Salud,Servicios Generales,CM,Servicio De Impresion De Elementos De Comunicacion Para Campañas De Vacunacion Para El Proyecto: Fortalecimiento Al Sistema De Salud E Inmunizacion Gavi - Fssi En Municipios Priorizados,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1093478-1-1,Einar Gustavo Merida Aguilar (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0046-26-1093190-1-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,CM,Compra De Alimento Para Roedores Laboratorio De Produccion De Vacuna Antirrabnica De Uso Humano Del Inlasa,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-26-1093190-1-1,Eddy Leoncio Apaza Huallpino (Telf: 2226048),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-1702-00-1092726-1-1,Gobierno Autonomo Municipal De Cotoca,Obras,ANPE,"Refaccion Y Pintado Area Administrativa, Vacunas, Banco De Sangre Y Laboratorio Hospital Municipal Virgen De Cotoca",Contratado,NA,NA,NA,1.Especificaciones Tecnicas 2.Documento Base de Contratacion 3.Convocatoria 4.Informe de la Comision/Responsable de Evaluacion 5.Informe de la Comision/Responsable de Evaluacion 6.Res. de Adjudicacion (nota) 7.Res. de Adjudicacion (nota) 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1702-00-1092726-1-1,Cinthya Anahy Lino Flores (Telf: 3882547),NA,NA,-,07/12/2020 10:00,NA,Santa Cruz,NB-SABS (D.S.0181)
20-0046-00-1092680-1-1,Ministerio De Salud,Servicios Generales,CM,Servicio De Transporte Terrestre Para El Envío De Vacunas Para El Programa Ampliado De Inmunización Beni,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1092680-1-1,Maria Susana Salazar Martinez (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-0046-00-1089667-1-1,Ministerio De Salud,Servicios Generales,CM,Diagramacion  Y Adquisicion De Carnet De Vacuna Para El Proyecto: Fortalecimiento Al Sistema De Salud E Inmunizacion Gavi - Fssi En Municipios Priorizados,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1089667-1-1,Einar Gustavo Merida Aguilar (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
20-1324-00-1092022-1-1,Gobierno Autonomo Municipal De Cliza,Bienes,CD,Adquisicion De Equipos De Refrigeracion Para La Conservacion De La Vacuna De Covid-19 En Las Cadenas De Frio Del Municipio De Cliza,Contratado,NA,NA,NA,1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1324-00-1092022-1-1,Jhenny Alvarez Flores (Telf: 4575029 - 4575448),NA,NA,-,NA,NA,Cochabamba,D.S. 4174 (COVID-19)
20-0046-00-1089671-1-1,Ministerio De Salud,Bienes,CM,Adquisicion De Indumentaria Para Las Brigadas De Vacunacion En Municipios Priorizados Por El Proyecto: Fortalecimiento Al Sistema De Salud E Inmunizaciòn A Nivel Nacional Gavi - Fssi,Contratado,NA,NA,NA,1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0046-00-1089671-1-1,Einar Gustavo Merida Aguilar (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
21-0046-00-1114237-1-1,Ministerio De Salud Y Deportes,Servicios Generales,CM,"Servicio De Transporte Terrestre Y Aereo Para El Traslado De Jeringas, Cajas De Desecho Seguro, Paquetes Frios, Material Impreso Y Otros Para La Vacunacion Contra El Covid-19 Primera Fase- Gestion 2021",Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-00-1114237-1-1,Maria Susana Salazar Martinez (Telf: 2484592),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
21-1414-00-1116686-1-1,Gobierno Autonomo Municipal De Corque,Bienes,CM,"Prevención Control Y Atención Del Corona Virus - Adquisición De Congeladora Portátil Para Transporte De Vacunas, Para El Centro De Salud Corque",Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1414-00-1116686-1-1,Elias Yavi Cahuana (Telf: 77143005),NA,NA,-,NA,NA,Oruro,NB-SABS (D.S.0181)
21-1228-00-1118609-1-1,Gobierno Autonomo Municipal De Tacacoma,Bienes,CM,Apoyo Funcionamiento Salud (Elaboracion De Recibos Recetarios Y Carnets De Vacuna Para El Centro De Salud Tacacoma),Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion de Anulación 5.Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,1.FORM 110 2.FORM 220 3.FORM 600,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1228-00-1118609-1-1,Diego Adalid Acarapi Mejillones (Telf: 67070630),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
21-0046-26-1120083-1-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,CM,Adquisicion De 1000 Gramos De Albumina Bocina Fraccion V Para El Laboratorio De Produccion De Vacuna Antirrabica En Cultivo Celular Del Inlasa,Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-26-1120083-1-1,Iverth Angel Fernandez Callizaya (Telf: 2226048),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
21-1247-00-1123454-1-1,Gobierno Autonomo Municipal De Mocomoco,Bienes,CM,"Adquisición De 3 Refrigeradores (Cadena De Frio Para Vacunas De Covid - 19) Para C.S. Mocomoco, Pacaures, Del Municipio De Mocomoco",Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Autorizacion de Excepcion 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 900 4.FORM 220 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1247-00-1123454-1-1,Roger Franz Apaza Calamani (Telf: 68120802),NA,NA,-,NA,NA,La Paz,NB-SABS (D.S.0181)
21-1301-00-1126115-1-1,Gobierno Autonomo Municipal De Cochabamba,Servicios Generales,CM,"Contratacion Servicio De Imprenta Afiches, Planillas De Registro De Vacunacion, Cajas De Bioseguridad, Folletos Y Banners",Contratado,NA,NA,NA,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion de Excepcion 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 900 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1301-00-1126115-1-1,Hamel Let Jacinto Ossa Lozada (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
21-1301-00-1125272-1-1,Gobierno Autonomo Municipal De Cochabamba,Bienes,CM,"Provision De Vacunas, Desparacitantes Y Vitaminas 2021",Contratado,NA,NA,NA,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1301-00-1125272-1-1,Jorge Israel Amurrio Ortiz (Telf: 4258103- 4425810-4258030),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
21-1310-00-1124914-1-1,Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia),Bienes,ANPE,"Adquisicion De Refrigeradores Para La Red Salud Xi Independencia, Para Conservar Vacunas Covid-19",Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1310-00-1124914-1-1,Abel Muñoz Guarachi (Telf: 010-44136192  4-4500615),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
21-0046-21-1129733-1-1,Seguro Social Universitario - Cochabamba,Bienes,CM,Provision De Vacunas Contra La Influenza,Contratado,NA,NA,NA,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-21-1129733-1-1,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772),NA,NA,-,NA,NA,Cochabamba,NB-SABS (D.S.0181)
21-1701-00-1128257-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPE,"Adquisicion De Cajas Frias Para Campaña De Vacunacion Covid-19 Para La Red De Salud Norte, Sms",Contratado,NA,NA,NA,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1128257-1-1,Mirlan Melgar Mendoza (Telf: Ver Convocatoria y/o DBC. ),NA,NA,-,NA,NA,Santa Cruz,NB-SABS (D.S.0181)
