"cuce","entidad","tipo_contratacion","modalidad","objeto","estado","subasta","fecha_presentacion","fecha_publicacion","archivos","formularios","ficha_proceso","persona_contacto","garantia","costo_pliego","arpc","reunion_aclaracion","fecha_adjudicacion_desierta","departamento","normativa"
"20-1341-00-1057411-1-1","Gobierno Autonomo Municipal De Tiraque","Bienes","ANPE","Mantenimiento  Y  Mejoramiento  Sistema De Riego  Tolapampa (Compra Y  Provision  De Materiales)","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Especificaciones Tecnicas 4.Acta de Apertura 5.Res. de Adjudicacion (nota) 6.Informe de la Comision/Responsable de Evaluacion 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1341-00-1057411-1-1","Maria Rosario Mamani Villca (Telf: 4570026 )","","","-","","04/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1501-00-1032162-1-2","Gobierno Autonomo Municipal De Potosi","Obras","ANPE","Const. Cordones Y Aceras Av. Ferroviaria - Armando Alba J.V. Ferroviario D-9","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Planos 3.Documento Base de Contratacion 4.Especificaciones Tecnicas 5.Planos 6.Acta de Apertura 7.Acta de Apertura 8.Acta de Apertura 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1501-00-1032162-1-2","Erick Roger Peredo Cabrero (Telf: 6223140)","","","-","","25/09/20","Potosi","NB-SABS (D.S.0181)"
"20-1301-00-1057404-1-1","Gobierno Autonomo Municipal De Cochabamba","Obras","ANPE","Const. Empedrado Vias Sector Oeste Otb Jarkamayu D8","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1057404-1-1","Ariel Flores Rodriguez (Telf: 4258103- 4425810-4258030)","","","-","","09/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1301-00-1057393-1-1","Gobierno Autonomo Municipal De Cochabamba","Obras","ANPE","Const. Empedrado Vias Manzano M127 Vias Otb 15 De Marzo D8","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1057393-1-1","Ariel Flores Rodriguez (Telf: 4258103- 4425810-4258030)","","","-","","09/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1301-00-1057380-1-1","Gobierno Autonomo Municipal De Cochabamba","Obras","ANPE","Const. Empedrado Sector Norteoeste Jv Libertad D8","Contratado","No","31/08/2020","25/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1057380-1-1","Ariel Flores Rodriguez (Telf: 4258103- 4425810-4258030)","","","-","","04/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1501-00-1035082-1-2","Gobierno Autonomo Municipal De Potosi","Obras","ANPE","Const. Alameda Av. Poleoducto","Desierto","No","31/08/2020","25/08/2020","1.Planos 2.Documento Base de Contratacion 3.Convocatoria 4.Especificaciones Tecnicas 5.Planos 6.Acta de Apertura 7.Acta de Apertura 8.Res. de Desierta (nota) 9.Ver mas...","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1501-00-1035082-1-2","Erick Roger Peredo Cabrero (Telf: 6223140)","","","-","","20/10/20","Potosi","NB-SABS (D.S.0181)"
"20-1501-00-1032034-1-2","Gobierno Autonomo Municipal De Potosi","Obras","ANPE","Const. Cordones Y Aceras J.V. La Chaca D-8","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Planos 4.Especificaciones Tecnicas 5.Acta de Apertura 6.Acta de Apertura 7.Res. de Adjudicacion (nota) 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1501-00-1032034-1-2","Erick Roger Peredo Cabrero (Telf: 6223140)","","","-","","28/09/20","Potosi","NB-SABS (D.S.0181)"
"20-1740-00-1056826-1-1","Gobierno Autonomo Municipal De San Matias","Bienes","ANPE","Adquisición De Medicamento Para El Seguro Universal De Salud Hospital Municipal De San Matias- Repes 1er. Trimestre De 2020","Contratado","No","31/08/2020","25/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio","1.FORM 100 2.FORM 170 3.FORM 200","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1740-00-1056826-1-1","Rossy Pena Montano (Telf: 3-9792298)","","","-","","04/09/20","Santa Cruz","NB-SABS (D.S.0181)"
"20-0417-04-1035202-2-1","Caja Nacional De Salud Regional Cochabamba","Bienes","ANPE","Compra Electrodo Hf De Lazo (Loop) Para Turis (Tamaño Grande) 24 Fr Para Servicio De Urologia-Regional Cochabamba","Contratado","No","31/08/2020","25/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio","1.FORM 100 2.FORM 170 3.FORM 200","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-04-1035202-2-1","Boris Javier Alarcon Hinojosa (Telf: 4234378)","","","-","","08/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1346-00-1050774-2-1","Gobierno Autonomo Municipal De Cocapata","Bienes","ANPE","Adquisicion De Equipamiento Para Los Centros Y Puestos De Salud Del Municipio Cocapata Gestion 2020","Contratado","No","31/08/2020","25/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1346-00-1050774-2-1","Delia Rojas Mamani (Telf: 4368962)","","","-","","08/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-0904-08-1057218-1-1","Banco De Sangre De Referencia Departamental Oruro","Bienes","ANPE","Adquisicion De Bolsas De Sangre Dobles Y Triples","Contratado","No","31/08/2020","25/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0904-08-1057218-1-1","Alejandro Antonio Vasquez (Telf: 5278000 - 79413613)","","","-","","02/09/20","Oruro","NB-SABS (D.S.0181)"
"20-1501-00-1035591-1-2","Gobierno Autonomo Municipal De Potosi","Obras","ANPE","Const. Cordones Y Aceras Cll. Montevideo, Delgadillo, Florida,Betanzos Y 17 De Agosto J.V. Santa Rosa D-3","Contratado","No","31/08/2020","25/08/2020","1.Planos 2.Planos 3.Documento Base de Contratacion 4.Convocatoria 5.Especificaciones Tecnicas 6.Acta de Apertura 7.Acta de Apertura 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1501-00-1035591-1-2","Erick Roger Peredo Cabrero (Telf: 6223140)","","","-","","15/09/20","Potosi","NB-SABS (D.S.0181)"
"20-0221-00-1057254-1-1","Servicio Nacional De Registro Y Control De La Comercializacion De Minerales Y Metales - Senarecom","Bienes","ANPE","Adquisición De Toners Para La Oficina Nacional Del Senarecom","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0221-00-1057254-1-1","Gonzalo Villca Queso (Telf: 2000704)","","","-","","02/09/20","La Paz","NB-SABS (D.S.0181)"
"20-1755-00-1057215-1-1","Gobierno Autonomo Municipal De Cuatro Canadas","Consultoria","ANPE","Supervisor De Obras Para El Proyecto: ?Construcción De Obras De Protección Y Manejo De Agua Para La Producción Agropecuaria En El Municipio De Cuatro Cañadas?","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Autorizacion de Excepcion 8.Autorizacion de Excepcion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 900","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1755-00-1057215-1-1","Felix Rolando Cabrera Padilla (Telf: 9656315)","","","-","","03/09/20","Santa Cruz","NB-SABS (D.S.0181)"
"20-0418-07-1057237-1-1","Caja Petrolera De Salud Administracion Departamental Santa Cruz","Servicios Generales","ANPE","Mantenimiento Sistema De Bombeo Bloque Nuevo Y Sala De Maquinas Del Hospital Santa Cruz- Unidad Mantenimiento Hscz","Contratado","No","31/08/2020","25/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0418-07-1057237-1-1","Daniela Rosales Villarroel (Telf: 3339111)","","","-","","04/09/20","Santa Cruz","NB-SABS (D.S.0181)"
"20-0417-04-1048388-2-1","Caja Nacional De Salud Regional Cochabamba","Bienes","ANPE","Compra Solucion De Gluconato De Clorexhidina Al 1% Mas Alcohol Etilico Al 61% De 500ml Para Servicio De Quirofano Central-Regional Cochabamba","Anulado desde la convocatoria","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion/Documento de Anulacion","1.FORM 100 2.FORM 100-E","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-04-1048388-2-1","Boris Javier Alarcon Hinojosa (Telf: 4234378)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"20-1526-00-1057212-1-1","Gobierno Autonomo Municipal De Sacaca (Villa De Sacaca)","Bienes","ANPE","Adquisición De Productos Metálicos Para Const. Muros Defensivos Con Gaviones 100 Ml Rio Milluni (Rio Chullpa)","Contratado","No","31/08/2020","25/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva 7.Acta de Apertura","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1526-00-1057212-1-1","Rolando Aguilar Limache (Telf: 72374280)","","","-","","04/09/20","Potosi","NB-SABS (D.S.0181)"
"20-1104-00-1057202-1-1","Gobierno Autonomo Municipal De Villa Azurduy","Bienes","ANPE","Adquisicion De Implemento Agricola Para El  Centro Municipal De Servicio De Mecanizacion Agricola  (Romplow De 18 Discos) Municipio De Villa Azurduy","No Informado","No","28/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Enmiendas 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Resolucion de Excepcion 7.Resolucion de Excepcion 8.Resolucion de Excepcion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 900","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1104-00-1057202-1-1","Pio Ortega Villalba (Telf: 68660867)","","","-","","31/08/20","Chuquisaca","NB-SABS (D.S.0181)"
"20-0287-03-1055550-1-2","Fondo Nacional De Inversion Productiva Y Social  -  Oruro","Consultoria","ANPE","Sup.  Tecnica Y Ambiental Const. Enlosetado Acceso U.E. Jaime Escalante  (Oruro)","Contratado","No","31/08/2020","24/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0287-03-1055550-1-2","Jose Luis Molina Selaya (Telf: 5255770-5279980)","","","-","","07/09/20","Oruro","NB-SABS (D.S.0181)"
"20-0287-03-1055651-1-2","Fondo Nacional De Inversion Productiva Y Social  -  Oruro","Consultoria","ANPE","Sup. Tecnica Y Ambiental Const. Adoquinado De Calles Vehiculares Z. Viscachani (Huanuni (C. Villa Huanuni)))","Contratado","No","31/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0287-03-1055651-1-2","Jose Luis Molina Selaya (Telf: 5255770-5279980)","","","-","","07/09/20","Oruro","NB-SABS (D.S.0181)"
"20-0287-03-1055643-1-2","Fondo Nacional De Inversion Productiva Y Social  -  Oruro","Consultoria","ANPE","Sup. Tecnica Y Ambiental Const. Enlosetado J.V. Pampita Ii - Iii (Modulo A) (Oruro)","Contratado","No","31/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0287-03-1055643-1-2","Jose Luis Molina Selaya (Telf: 5255770-5279980)","","","-","","07/09/20","Oruro","NB-SABS (D.S.0181)"
"20-0287-03-1055304-1-2","Fondo Nacional De Inversion Productiva Y Social  -  Oruro","Consultoria","ANPE","Sup. Tecnica Y Ambiental Const. Enlosetado Acceso U.E. San Juan De Dios - U.E. Abaroa-U.E. Argentina (Calle Ortega Entre Oruro/Av. German Busch) (Challapata)","Contratado","No","28/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0287-03-1055304-1-2","Jose Luis Molina Selaya (Telf: 5255770-5279980)","","","-","","07/09/20","Oruro","NB-SABS (D.S.0181)"
"20-1502-00-1056339-1-2","Gobierno Autonomo Municipal De Tinguipaya","Obras","ANPP","?Const. Muro Perimetral Escuela Mariscal Sucre Jahuacaya Pampa?","Desierto","No","31/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Desierta (nota)","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1502-00-1056339-1-2","Grover Mamani Mamani (Telf: 2-6136235)","","","-","","04/09/20","Potosi","NB-SABS (D.S.0181)"
"20-1224-00-1057195-1-1","Gobierno Autonomo Municipal De Achacachi","Bienes","ANPE","Apoyo A La Producción Agropecuaria Con Implementación De Maquinaria Agrícola (Desbrozadoras) En La Comunidad De Arasaya Llocoputunco Del Municipio De Achacachi","Contratado","No","28/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Especificaciones Tecnicas 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Resolucion de Excepcion 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 900 4.FORM 200 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1224-00-1057195-1-1","Lourdes Monica Mamani Mamani (Telf: 2136503)","","","-","","02/09/20","La Paz","NB-SABS (D.S.0181)"
"20-1246-00-1057194-1-1","Gobierno Autonomo Municipal De Puerto Acosta","Bienes","ANPE","Baños Ecologicas Comunitarias En Callinzani","Contratado","No","28/08/2020","24/08/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Especificaciones Tecnicas 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Resolucion de Excepcion 8.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 900 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1246-00-1057194-1-1","Boris Nina Mamani (Telf: 73000621)","","","-","","03/09/20","La Paz","NB-SABS (D.S.0181)"
"20-1246-00-1057186-1-1","Gobierno Autonomo Municipal De Puerto Acosta","Bienes","ANPE","Mejoramiento De Sistema De Agua Potable En Jupani Grande","Contratado","No","28/08/2020","24/08/2020","1.Convocatoria 2.Especificaciones Tecnicas 3.Documento Base de Contratacion 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Resolucion de Excepcion 8.Autorizacion de Excepcion","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 900 5.FORM 900","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1246-00-1057186-1-1","Boris Nina Mamani (Telf: 73000621)","","","-","","03/09/20","La Paz","NB-SABS (D.S.0181)"
"20-1508-00-1057185-1-1","Gobierno Autonomo Municipal De Betanzos","Obras","ANPE","Const. Sistema De Riego Con Perforación De Pozos Comunidad Santiago","Contratado","No","28/08/2020","24/08/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1508-00-1057185-1-1","Lizeth Yurase Villca Paca (Telf: 6279032)","","","-","","02/09/20","Potosi","NB-SABS (D.S.0181)"
"20-1202-00-1056020-1-2","Gobierno Autonomo Municipal De Palca","Bienes","ANPE","Adquisición De Motocicletas Para Establecimientos De Salud","Contratado","No","28/08/2020","24/08/2020","1.Especificaciones Tecnicas 2.Convocatoria 3.Documento Base de Contratacion 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1202-00-1056020-1-2","Roger Aruquipa Bautista (Telf: 67004303-68222057)","","","-","","01/09/20","La Paz","NB-SABS (D.S.0181)"
