"cuce","entidad","tipo_contratacion","modalidad","objeto","estado","subasta","fecha_presentacion","fecha_publicacion","archivos","formularios","ficha_proceso","persona_contacto","garantia","costo_pliego","arpc","reunion_aclaracion","fecha_adjudicacion_desierta","departamento","normativa"
"21-1206-00-1180273-1-1","Gobierno Autonomo Municipal De Viacha","Bienes","CM","Const. Casa Cultural Com. Ancara D-3 (Adquisicion De Cubierta Con Estructura Metalica)","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1180273-1-1","Silvia Flores Pozo (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0599-00-1179760-1-1","Empresa Boliviana De Alimentos Y Derivados-Eba","Bienes","CM","Adquisición De Insumos Para Equipos De Refrigeracion Para Las Plantas De Villa 14 De Septiembre, Valle Sacta Y Caranavi Con Código Interno Eba/Cm/2021-111","Contratado","No","29/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0599-00-1179760-1-1","Carmen Andrea Mamani Mamani (Telf: 2145707)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1205-00-1180270-1-1","Gobierno Autonomo Municipal De El Alto","Bienes","CM","Adm. Hospital Municipal Corea, Localizacion: Distrital, Distrito: Distrital (Adquisicion De Reactivos Y Otros Para Laboratorio De Patologia - Citologia)","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1180270-1-1","Sergio Eduardo Pacheco Soliz (Telf: 2829272 - 2829414)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0901-00-1180147-1-1","Gobierno Autonomo Departamental De Chuquisaca","Bienes","CM","Adquisicion De Vacas Lecheras Para Implementacion De Modulos Productivos Para El Instituto Tecnologico Superior Los Cintis","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0901-00-1180147-1-1","Teresa Marci Huarachi (Telf: (591-4) 64-39675 )","","","-","","","Chuquisaca","NB-SABS (D.S.0181)"
"21-0951-00-1180258-1-1","Banco Central De Bolivia - Bcb","Bienes","CM","Provisión De Luminarias Led Para El Mejoramiento De La Iluminación En El Sector De Cajas Del Edificio Del Bcb","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0951-00-1180258-1-1","Yerko Carlos Palacios Tellez (Telf: 2409090)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1206-00-1180291-1-1","Gobierno Autonomo Municipal De Viacha","Servicios Generales","CM","Mantenimiento Vial Y Caminera, Distrito 1 (Alquiler De Maquinaria Para Z/Barrio Lindo C/Juana Azurduy)","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1180291-1-1","Juan Pablo Mollinedo Valdez (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0388-00-1180164-1-1","Servicio Plurinacional De Registro De Comercio","Bienes","CM","Adquisición De Equipos De Computación Core I7 Para Las Oficinas Administrativas En El Departamento De La Paz","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0388-00-1180164-1-1","Julio Cesar Salinas Barrientos (Telf: 67027149)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0388-00-1180168-1-1","Servicio Plurinacional De Registro De Comercio","Bienes","CM","Adquisición De Equipos De Computación Core I7 Para El Archivo Central","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0388-00-1180168-1-1","Lizeth Flores Delgado (Telf: 67027149)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1310-00-1177597-2-1","Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia)","Obras","CM","Construcción 2 Atajados Lerma D-2","Desierto","No","29/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion/Documento de Declaratoria Desierta","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1310-00-1177597-2-1","Abel Munoz Guarachi (Telf: 010-44136192  4-4500615)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-1206-00-1180261-1-1","Gobierno Autonomo Municipal De Viacha","Servicios Generales","CM","Mantenimiento Vial Y Caminera, Distrito 1 (Alquiler De Maquinaria Para La Z/Villa Remedios C/Los Pinos, C/Oruro Z/San Felipe)","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1180261-1-1","Juan Pablo Mollinedo Valdez (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0046-00-1180269-1-1","Ministerio De Salud Y Deportes","Bienes","CM","Adquisición De Ropa De Trabajo (Maletines Ejecutivos) Para Los Médicos De Área Administrativa Del Programa De Atención Primaria Integral Safci","Contratado","No","29/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-00-1180269-1-1","Danny David Ontiveros Soliz (Telf: 2484592)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1206-00-1180252-1-1","Gobierno Autonomo Municipal De Viacha","Bienes","CM","Construccion Casa Cultural Com. Chacoma Alta D-3 (Adq. De Material De Construccion)","Desierto","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion/Documento de Declaratoria Desierta","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1180252-1-1","Silvia Flores Pozo (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0907-00-1180244-1-1","Gobierno Autónomo Departamental De Santa Cruz","Bienes","CM","Compra De Bolsas De Bentonita (Prog. Desarrollo De Aguas Subterráneas","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0907-00-1180244-1-1","Dennis Cuellar Soto (Telf: 3636300/3-3332760 /3636256)","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"21-1501-00-1174919-1-1","Gobierno Autonomo Municipal De Potosi","Bienes","CM","Adquisicion De Papel Membretado Para Diferentes Unidades Del Gamp - Saf- Secretaria Administrativa Y Financiera","Anulado desde la convocatoria","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion de Anulación","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1501-00-1174919-1-1","Sirley Colque Palenque (Telf: 6223140)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-1205-00-1180072-1-1","Gobierno Autonomo Municipal De El Alto","Bienes","CM","Adm. Hospital Municipal Corea, Localizacion: Distrital, Distrito: Distrital (Adquisicion De Viveres Frescos, Frutas, Lacteos Y Otros)","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1180072-1-1","Sergio Eduardo Pacheco Soliz (Telf: 2829272 - 2829414)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0903-00-1180130-1-1","Gobierno Autónomo Departamental De Cochabamba","Bienes","CM","Adquisicion De Insumos Y Reactivos De Laboratorio Para Atencion A Personas En Situacion De Pobreza Y/O Indigencia Hospital Clinico Viedma","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Declaración Jurada del Proveedor 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0903-00-1180130-1-1","Lena Indira Pastor Ferrufino (Telf: 4519121-4255253)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-1310-00-1178026-2-1","Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia)","Obras","CM","Const. 2 Atajados Canari D-7","Contratado","No","29/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 5.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 6.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1310-00-1178026-2-1","Abel Munoz Guarachi (Telf: 010-44136192  4-4500615)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-0417-04-1180115-1-1","Caja Nacional De Salud Regional Cochabamba","Bienes","CM","Amoxicilina + Inhibidor Betalactamasa 250 Mg + Segun Disponibilidad","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1180115-1-1","David Orlando Costas Urey (Telf: 4234378)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-1205-00-1180053-1-1","Gobierno Autonomo Municipal De El Alto","Bienes","CM","Adm. Hospital Municipal Corea, Localizacion: Distrital, Distrito: Distrital (Adquisicion De Viveres Secos, Cereales Y Otros)","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1180053-1-1","Sergio Eduardo Pacheco Soliz (Telf: 2829272 - 2829414)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0682-00-1179049-1-1","Defensoría Del Pueblo","Bienes","CM","Adquisicion De Material De Escritorio Para Almacen Central De La Defensoria Del Pueblo","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0682-00-1179049-1-1","Willy Cesar Mayta Choque (Telf: 2113600)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0417-04-1179606-1-1","Caja Nacional De Salud Regional Cochabamba","Bienes","CM","Cefradina 500 Mg","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1179606-1-1","David Orlando Costas Urey (Telf: 4234378)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-1205-00-1180004-1-1","Gobierno Autonomo Municipal De El Alto","Bienes","CM","Adm. Hospital Municipal Corea, Localizacion: Distrital, Distrito: Distrital (Adquisicion De Carnes Rojas, Blancas Y Derivados)","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1180004-1-1","Sergio Eduardo Pacheco Soliz (Telf: 2829272 - 2829414)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0417-04-1180110-1-1","Caja Nacional De Salud Regional Cochabamba","Bienes","CM","Ranitidina 50 Mg","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1180110-1-1","David Orlando Costas Urey (Telf: 4234378)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-1206-00-1178179-1-1","Gobierno Autonomo Municipal De Viacha","Bienes","CM","Construccion Centro Cultural Com. Sequechuro D-3 (Adq. De Material De Ferreteria Y Otros)","Desierto","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion/Documento de Declaratoria Desierta","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1178179-1-1","Juan Pablo Mollinedo Valdez (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0417-04-1180155-1-1","Caja Nacional De Salud Regional Cochabamba","Bienes","CM","Ceftazidima 1 G","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1180155-1-1","David Orlando Costas Urey (Telf: 4234378)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-0905-00-1180242-1-1","Gobierno Autónomo Departamental De Potosí","Bienes","CM","Compra De Bancos Metalicos Para Cuatro Personas Con Cubierta De Policarbonato Ped. 7413","Contratado","No","30/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-00-1180242-1-1","Juan Marcelo Villalpando Montoya (Telf: 6229679)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-1734-00-1180229-1-1","Gobierno Autonomo Municipal De Montero","Bienes","CM","Adquisicion De Medicamentos Anticonvulsivante Solucion De Gran Volumen Para El Servicio Pediatrico Rene Balderas Lopez","En curso","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Autorizacion de Excepcion","1.FORM 110 2.FORM 900","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1734-00-1180229-1-1","Ruth Denisse Alba Zuñiga (Telf: 9220022 -)","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"21-1206-00-1180235-1-1","Gobierno Autonomo Municipal De Viacha","Servicios Generales","CM","Mantenimiento Vial Y Caminera, Distrito 1 (Alquiler De Maquinaria Para Z/Barrio Uyuni","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1180235-1-1","Silvia Flores Pozo (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0905-00-1180216-1-1","Gobierno Autónomo Departamental De Potosí","Bienes","CM","Compra De Sillas Ejecutivas","Contratado","No","29/11/2021","25/11/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-00-1180216-1-1","Alvaro Gabriel Rojas Mejia (Telf: 6229679)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0417-04-1180165-1-1","Caja Nacional De Salud Regional Cochabamba","Bienes","CM","Solucion De Glucosa 50% (20 Ml)","Contratado","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1180165-1-1","David Orlando Costas Urey (Telf: 4234378)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-1205-00-1180219-1-1","Gobierno Autonomo Municipal De El Alto","Bienes","CM","Programa Municipal Qulla Uta, Localizacion: Distrital, Distrito: Distrital (Adquisicion De Medicamentos-2 Para Los Centros De Salud De Primer Nivel De La Ciudad De El Alto)","En curso","No","30/11/2021","25/11/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor","1.FORM 110","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1180219-1-1","Katerine Huanca Mendoza (Telf: 2829272 - 2829414)","","","-","","","La Paz","NB-SABS (D.S.0181)"
