cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
21-0046-17-1152635-1-1,Caja De Salud Cordes Tarija,Bienes,CM,13° Provision De Productos Farmaceuticos Csc Gestion 2021,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-17-1152635-1-1,Roberto Carlos Segovia Garcia (Telf: 6644051),,,-,,,Tarija,NB-SABS (D.S.0181)
21-0903-08-1152423-1-1,Asamblea Legislativa Departamental De Cochabamba,Obras,CM,Implementacion De Nuevos Ambientes Con Estructura De Aluminio Y Vidrio De Seguridad Para El Edificio De La Asamblea Legislativa Departamental De Cochabamba,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0903-08-1152423-1-1,Rossy Albina Plata Camacho (Telf: 4504573 - 4663604),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0283-15-1152636-1-1,Aduana Nacional Regional Tarija,Servicios Generales,CM,Contratación Del Servicio De Transporte De Personal Para El Área De Control Integrado De La Administración Aduana Frontera Yacuiba,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-15-1152636-1-1,Glenda Miroslava Balladares Rocha (Telf: 6648600  ),,,-,,,Tarija,NB-SABS (D.S.0181)
21-1305-00-1152630-1-1,Gobierno Autonomo Municipal De Vinto,Bienes,CM,Compra De Material De Limpieza Para Las Unidades Educativas De Vinto,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1305-00-1152630-1-1,Roxana Cullavi Cayo (Telf: 4260150),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0283-15-1152621-1-1,Aduana Nacional Regional Tarija,Servicios Generales,CM,"Contratación De Servicio De Limpieza Para Las Oficinas De La Administración Aduana Frontera Yacuiba, Archivo Regional Yacuiba Y Área De Control Integrado Yacuiba",Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-15-1152621-1-1,Glenda Miroslava Balladares Rocha (Telf: 6648600  ),,,-,,,Tarija,NB-SABS (D.S.0181)
21-1257-00-1152333-1-1,Gobierno Autonomo Municipal De Irupana (Villa De Lanza),Bienes,CM,"Adquisicion De Medicamentos E Insumos, Para El Centro De Salud Victorio Lanza Correspondiente Al 1er Trimestre 2021 Del G. A. M. Irupana",Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1257-00-1152333-1-1,Janeth Sanca Tinta (Telf: 010-22136128),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0132-00-1152619-1-1,Servicio De Desarrollo De Las Empresas Públicas Productivas,Servicios Generales,CM,Contratación De Una Agencia De Viajes Para La Provisión De Pasajes Aéreos Nacionales Para El Servicio De Desarrollo De Las Empresas Publicas - Sedem Y Subsidios Gestión 2021?; Sedem/Cm/2021-032.,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0132-00-1152619-1-1,Janeth Meme Cabana Orellana (Telf: 2147001 - 2145707),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1515-00-1152616-1-1,Gobierno Autonomo Municipal De San Pedro De Buena Vista,Bienes,CM,Adquisicion De Repuestos Bomba De Agua Y Motor De Arranque Para El Tractor Oruga Caterpillar D6t - Xl,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1515-00-1152616-1-1,David Pillco Atanacio (Telf: 71820923),,,-,,,Potosi,NB-SABS (D.S.0181)
21-2303-00-1145790-2-1,Empresa Municipal De Areas Verdes Y Recreacion Alternativa - Emavra,Bienes,CM,Adquisicion De Agroquimicos Para La Unidad De Mantenimiento De Areas Verdes,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-2303-00-1145790-2-1,Tedy Sandro Corrales Suarez (Telf: 4448430),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0905-00-1152598-1-1,Gobierno Autónomo Departamental De Potosí,Bienes,CM,Adquisición De Maquinaria Y Equipo Para Institutos Tecnológicos Dpto.Potosí Sddh Nº 026/2021,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-00-1152598-1-1,Bertha Uño Caihuara (Telf: 6229679),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0170-00-1152607-1-1,Escuela Militar De Ingenieria ,Bienes,CM,Adquisicion De Material De Escritorio Para El 2do Trimestre De La Escuela Militar De Ingenieria Uascz.,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0170-00-1152607-1-1,Leidy Osinaga Justiniano (Telf: 2431641),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1221-00-1152609-1-1,Gobierno Autonomo Municipal De Colquiri,Obras,CM,Const. Sistema De Microriego Saqarara - Utavi,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1221-00-1152609-1-1,Omar Fernando Roman Fernandez (Telf: 67197727 - 68009832),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1201-00-1152291-1-1,Gobierno Autonomo Municipal De La Paz,Bienes,CM,Adquisicion De Aspiradores Quirurgicos Para El Hospital Municipal Cotahuma Gestion 2021,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1152291-1-1,Melissa Soledad Flores Bustamante (Telf: 2650000),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1314-00-1152587-1-1,Gobierno Autonomo Municipal De Villa Tunari,Bienes,CM,Provision De Accesorios Y Material Electrico Para Diferentes Servicios Del Hospital San Francisco De Asis-0129,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1314-00-1152587-1-1,Marisabel  Castro (Telf: 44136521 ),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0374-00-1152575-1-1,Agencia De Gobierno Electronico Y Tecnologias De Informacion Y Comunicacion,Bienes,CM,Adquisicion De Escritorios Para Oficinas De La Unidad De Gestion Y Asistencia Tecnologica (Ugat) - Agetic,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0374-00-1152575-1-1,Pamela Gutierrez Loza (Telf: ),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0347-00-1152593-1-1,Autoridad De Fiscalización Y Control De Cooperativas,Servicios Generales,CM,Servicio De Apoyo A La Direccion De Control Y Fiscalizacion I,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,1.FORM 110 2.FORM 220 3.FORM 600,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0347-00-1152593-1-1,Wilfredo Javier Mamani Condori (Telf: 2129920),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1302-00-1152541-1-1,Gobierno Autonomo Municipal De Quillacollo,Bienes,CM,Provision De Ropa De Trabajo Para El Personal Con Item Dependientes De La Direccion De Intendencia Gestion 2021,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva 5.Solicitud de Rectificacion 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.Formulario 500 (Erroneo) 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1302-00-1152541-1-1,Jaime Ramiro Cahuana Aquino (Telf: 4260095),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-1704-00-1152171-1-1,Gobierno Autonomo Municipal De La Guardia,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Centro De Salud De Pedro Lorenzo Del Municipio De La Guardia,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Declaración Jurada del Proveedor 5.Declaración Jurada del Proveedor 6.Oferta del Proveedor Identificado 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1704-00-1152171-1-1,Jimena Paita Paco (Telf: 33557247),,,-,,,Santa Cruz,NB-SABS (D.S.0181)
21-0517-00-1152584-1-1,Corporacion Minera De Bolivia - Comibol,Bienes,CM,Emcc - Adquisicion De Flujometro De 8 Plg.,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0517-00-1152584-1-1,Hernan Betto Yampa Quispe (Telf: 2682100 - 2682107-2901106),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0347-00-1152577-1-1,Autoridad De Fiscalización Y Control De Cooperativas,Servicios Generales,CM,Contratacion De Servicios De Apoyo A La Dirección Jurídica,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0347-00-1152577-1-1,Wilfredo Javier Mamani Condori (Telf: 2129920),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0417-04-1149247-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,CM,Sacagrasa De 5 Lts,Desierto,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion/Documento de Declaratoria Desierta,1.FORM 110 2.FORM 220,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1149247-1-1,Mauricio Gabriel Gandarillas Ortiz (Telf: 4234378),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-1517-00-1152565-1-1,Gobierno Autonomo Municipal De Cotagaita,Servicios Generales,CM,Refaccion Ambientes Puesto De Salud Escara,Contratado,No,30/07/2021,27/07/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1517-00-1152565-1-1,Juan Carlos Mamani Garcia (Telf: 06949155),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0020-21-1152566-1-1,Armada Boliviana,Bienes,CM,Adquisición De Hélice Para El Sistema De Propulsión Para La Uu.Ss Tnr-05 'Cn. Julio Olmos Cardozo' De La Unidad Operativa De Servicios 'Transnaval' De La Ff.Tt Nro. 2 Trinidad,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0020-21-1152566-1-1,Richard Franco Charca Hinojosa (Telf: 2751712),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1703-00-1152540-1-1,Gobierno Autonomo Municipal De Ayacucho (Porongo),Servicios Generales,CM,Recoleccion Transporte Y Disposicion Final De Residuos Solidos Asimilables A Domesticos (Servicio1) Y Residuos Peligrosos (Pat{Ogenos) De Centros Hospitalarios (Servicio 2),Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1703-00-1152540-1-1,Laura Patricia Quiroga  (Telf: 3888227),,,-,,,Santa Cruz,NB-SABS (D.S.0181)
21-0411-00-1152561-1-1,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratación De Servicios Médicos Gestion 2021  - Medico Traumatologo Tiempo Completo Para La Agencia Regional 'Cossmil' Tarija,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0411-00-1152561-1-1,Liseth Alejandra Michaga Castellon (Telf: 2900071),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1301-00-1152557-1-1,Gobierno Autonomo Municipal De Cochabamba,Servicios Generales,CM,Servicio De Administrador 9,Cancelado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Resolucion de Cancelación,1.FORM 110 2.FORM 220,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1301-00-1152557-1-1,Jorge Israel Amurrio Ortiz (Telf: 4258103- 4425810-4258030),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-1202-00-1152434-1-1,Gobierno Autonomo Municipal De Palca,Bienes,CM,1ra Adquisicion De Medicamentos E Insumos Para Centro De Salud Cohoni,Contratado,No,30/07/2021,27/07/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1202-00-1152434-1-1,Roger Aruquipa Bautista (Telf: 73028516),,,-,,,La Paz,NB-SABS (D.S.0181)
