"cuce","entidad","tipo_contratacion","modalidad","objeto","estado","subasta","fecha_presentacion","fecha_publicacion","archivos","formularios","ficha_proceso","persona_contacto","garantia","costo_pliego","arpc","reunion_aclaracion","fecha_adjudicacion_desierta","departamento","normativa"
"20-2303-00-1065700-1-1","Empresa Municipal De Areas Verdes Y Recreacion Alternativa - Emavra","Bienes","ANPE","Adquisicion De Llantas Traccionales Y Direccionales Para Las Cisternas De Emavra","Desierto","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Desierta (nota)","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-2303-00-1065700-1-1","Florencio Choque Calani (Telf: 4448430)","","","-","","30/09/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1129-00-1065691-1-1","Gobierno Autonomo Municipal De Villa Charcas","Bienes","ANPE","Adquisicion De Implementos De Produccion (Caldero Vertical Y Bomba Positiva) Municipio De Villa Charcas.","Desierto","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1129-00-1065691-1-1","Nemecio Morales Perales (Telf: 46937689)","","","-","","05/10/20","Chuquisaca","NB-SABS (D.S.0181)"
"20-1501-00-1065699-1-1","Gobierno Autonomo Municipal De Potosi","Obras","ANPE","Const. Tinglado Unidad Educativa Samasa Alta D-14 (Fase Ii)","Contratado","No","30/09/2020","24/09/2020","1.Planos 2.Convocatoria 3.Planos 4.Planos 5.Planos 6.Especificaciones Tecnicas 7.Planos 8.Documento Base de Contratacion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 250 6.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1501-00-1065699-1-1","Erick Roger Peredo Cabrero (Telf: 6223140)","","","-","","20/10/20","Potosi","NB-SABS (D.S.0181)"
"20-1337-00-1065288-1-1","Gobierno Autonomo Municipal De Vacas","Bienes","ANPE","Adquisicion De Insumos De Bioseguridad Para La ?Prevencion, Control Y Atención Covid -19, Para El Centro De Salud De Vacas?","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Aclaración de Propuestas 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1337-00-1065288-1-1","Juan Carlos Torres Ojeda (Telf: 44138488)","","","-","","05/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1322-00-1065675-1-1","Gobierno Autonomo Municipal De Arbieto","Bienes","ANPE","Adquisicion De Insumos De Bioseguridad (Para El Personal De Salud) Para La Prevencion Atencion Y Control Del Covid-19 En El Municipio De Arbieto - Segunda Fase","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1322-00-1065675-1-1","Pastor Torrico Garcia (Telf: 4578095)","","","-","","02/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1201-00-1065664-1-1","Gobierno Autonomo Municipal De La Paz","Obras","ANPE","Construccion Encarpetado Y Obras Complementarias Calle Mil Gradas Zona Alto Munaypata Sector Villani","Contratado","No","30/09/2020","24/09/2020","1.Especificaciones Tecnicas 2.Convocatoria 3.Planos 4.Documento Base de Contratacion 5.Planos 6.Planos 7.Especificaciones Tecnicas 8.Acta de Apertura 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1201-00-1065664-1-1","Ibis Guardia Rocha (Telf: 2203034)","","","-","","05/10/20","La Paz","NB-SABS (D.S.0181)"
"20-1317-00-1065663-1-1","Gobierno Autonomo Municipal De San Benito (Villa Jose Quintin Mendoza)","Bienes","ANPE","Adquisicion De Un Equipo Turbo Atomizador De Fumigacion Para Tractor Agricola.","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1317-00-1065663-1-1","Nelson Vidal Ponce (Telf: 4579146)","","","-","","06/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-2302-00-1065653-1-1","Empresa Municipal De Agua Potable Y Alcantarillado Sacaba","Obras","ANPE","Ampl. Red Alcantarillado Sanitario Pasaje Calle Curubamba Otb Curubamba Centro Distrito 7","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 8.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-2302-00-1065653-1-1","Selia Solamayo Mamani (Telf: 4706525)","","","-","","06/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1282-00-1065658-1-1","Gobierno Autonomo Municipal De Santiago De Huata","Obras","ANPE","Construccion Centro Productivo Cultural Turistico Chuquiñapi (Etapa 6to)","Desierto","No","30/09/2020","24/09/2020","1.Planos 2.Especificaciones Tecnicas 3.Convocatoria 4.Documento Base de Contratacion 5.Res. de Desierta (nota) 6.Informe de la Comision/Responsable de Evaluacion","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1282-00-1065658-1-1","Rene Mendoza Nina (Telf: 71204823)","","","-","","05/10/20","La Paz","NB-SABS (D.S.0181)"
"20-1204-00-1065657-1-1","Gobierno Autonomo Municipal De Achocalla","Bienes","ANPE","Const. Enlocetado  Contorno Plaza Layuri  Com. Layuri","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Formularios de presentacion 3.Especificaciones Tecnicas 4.Documento Base de Contratacion 5.Acta de Apertura 6.Res. de Adjudicacion (nota) 7.Informe de la Comision/Responsable de Evaluacion 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1204-00-1065657-1-1","Carlo Gualberto Huarachi Araoz (Telf: 2890084-2890084)","","","-","","06/10/20","La Paz","NB-SABS (D.S.0181)"
"20-0310-00-1065648-1-1","Autoridad De Regulacion Y Fiscalizacion De Telecomunicaciones Y Transportes - Att","Servicios Generales","ANPE","Mantenimiento Y Soporte De Equipos Nemo Para Drive Test","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0310-00-1065648-1-1","Sonia Flora Najera Tarqui (Telf: 2772266)","","","-","","02/10/20","La Paz","NB-SABS (D.S.0181)"
"20-1262-00-1063431-2-1","Gobierno Autonomo Municipal De Laja","Obras","ANPE","Const. Casa Cultural Chuño Chuñuni","Contratado","No","30/09/2020","24/09/2020","1.Planos 2.Convocatoria 3.Documento Base de Contratacion 4.Especificaciones Tecnicas 5.Acta de Apertura 6.Res. de Adjudicacion (nota) 7.Informe de la Comision/Responsable de Evaluacion 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1262-00-1063431-2-1","Nelzon Valencia Mamani (Telf: -)","","","-","","02/10/20","La Paz","NB-SABS (D.S.0181)"
"20-1303-00-1065612-1-1","Gobierno Autonomo Municipal De Sipe Sipe","Bienes","ANPE","Adquisicion De Insumos Ante Declaratoria De Emergencia Suscitada En Las Comunidades De Hamiraya, Caramarca, Chahuarani, Siqui Siquia, Pirque Molle Molle, Urinzaya, Escalera Collpa Central Y Maica","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1303-00-1065612-1-1","Leonardo Hinojosa Siles (Telf: 4381932)","","","-","","07/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-2302-00-1065215-1-1","Empresa Municipal De Agua Potable Y Alcantarillado Sacaba","Obras","ANPE","Ampl. Red Alcantarillado Sanitario Al Sud D-6 Entre Av. J.J.Torrez Y C.1 J.V.Cap. Fonvis Y Guardia Nal.","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 8.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-2302-00-1065215-1-1","Selia Solamayo Mamani (Telf: 4706525)","","","-","","06/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1301-00-1065505-1-1","Gobierno Autonomo Municipal De Cochabamba","Bienes","ANPE","Adquisición De Pintura, Pegamento Y Rodillo De Lana (33-0000-090, 33-0000-094, 33-0000-095)","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1065505-1-1","David Selman Andrade Quispe (Telf: 4258103- 4425810-4258030)","","","-","","12/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1342-00-1059593-1-2","Gobierno Autonomo Municipal De Mizque","Bienes","ANPE","Adquisición De Pantallas  Led  De 100 W Con Fotocelula Mas Accesorios  Para La Ampliacion De Alumbrado Publico   En Las Comunidades En Área  Rural Y Urbana Municipio Mizque","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Acta de Apertura 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1342-00-1059593-1-2","Roly Javier Ayaviri Chila (Telf: 4342041)","","","-","","02/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-0015-00-1065470-1-1","Ministerio De Gobierno","Servicios Generales","ANPE","Servicio De Cobros Electrónicos A Través De Pos A Nivel Nacional Para La Dirección General De Recaudaciones","Desierto","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0015-00-1065470-1-1","Guido Soux Velasquez (Telf: 2440466)","","","-","","30/09/20","La Paz","NB-SABS (D.S.0181)"
"20-1201-00-1065431-1-1","Gobierno Autonomo Municipal De La Paz","Obras","ANPE","Construccion Encarpetado Y Obras Complementarias Calle 3 Zona Sagrado Corazon De Jesus Seccion 7","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Planos 3.Especificaciones Tecnicas 4.Planos 5.Planos 6.Especificaciones Tecnicas 7.Documento Base de Contratacion 8.Acta de Apertura 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1201-00-1065431-1-1","Pilar Paulina Alanoca Mendoza (Telf: 2203034)","","","-","","05/10/20","La Paz","NB-SABS (D.S.0181)"
"20-1303-00-1065429-1-1","Gobierno Autonomo Municipal De Sipe Sipe","Bienes","ANPE","Adquisicion De Insumos Ante Declaratoria De Emergencia Suscitada En Las Comunidades De Parotani, Combuyo, Vila Vila Sud, Viloma Grande, Payacollo, Tio Rancho, Mallco Rancho, Ex Mineros, Capellani Y Mallacaba","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1303-00-1065429-1-1","Leonardo Hinojosa Siles (Telf: 4381932)","","","-","","07/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1205-00-1036363-1-3","Gobierno Autonomo Municipal De El Alto","Obras","ANPE","Ampl. Sede Social Juancito Pinto Distrito - 8, Localizacion: Juancito Pinto, Distrito: D-8","Contratado","No","30/09/2020","24/09/2020","1.Planos 2.Especificaciones Tecnicas 3.Documento Base de Contratacion 4.Formularios de presentacion 5.Convocatoria 6.Acta de Apertura 7.Res. de Adjudicacion (nota) 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1205-00-1036363-1-3","Moices Quea Apaza (Telf: 2829272 - 2829414)","","","-","","02/10/20","La Paz","NB-SABS (D.S.0181)"
"20-0417-07-1065400-1-1","Caja Nacional De Salud (Regional Beni)","Bienes","ANPE","Analizador De Composicion Corporal","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-07-1065400-1-1","David  Suarez (Telf: 4621254)","","","-","","06/10/20","Beni","NB-SABS (D.S.0181)"
"20-0660-03-1065366-1-1","Direccion Administrativa Y Financiera - Organo Judicial - Tribunal Supremo De Justicia","Bienes","ANPE","Segunda Compra De Toner Para Impresoras Y Fotocopiadoras Para El Tribunal Supremo De Justica","Contratado","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0660-03-1065366-1-1","Maria Rosario Quinteros Diaz (Telf: 6422250)","","","-","","05/10/20","Chuquisaca","NB-SABS (D.S.0181)"
"20-1301-00-1034492-2-1","Gobierno Autonomo Municipal De Cochabamba","Bienes","ANPE","Adquisicion De Thinner 33-0000-011","Desierto","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1034492-2-1","Carla Rocha Montaño (Telf: 4258103- 4425810-4258030)","","","-","","09/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-1205-00-1060247-1-2","Gobierno Autonomo Municipal De El Alto","Obras","ANPE","Const. Sede Social Barrio Del Periodista Jesus Obrero Distrito ? 3, Localización: Barrio Del Periodista Jesus Obrero, Distrito: D-3","Contratado","No","30/09/2020","24/09/2020","1.Planos 2.Especificaciones Tecnicas 3.Formularios de presentacion 4.Documento Base de Contratacion 5.Convocatoria 6.Acta de Apertura 7.Res. de Adjudicacion (nota) 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1205-00-1060247-1-2","Victoria Mendoza Mollo (Telf: 2829272 - 2829414)","","","-","","02/10/20","La Paz","NB-SABS (D.S.0181)"
"20-1201-00-1065191-1-1","Gobierno Autonomo Municipal De La Paz","Obras","ANPE","Ejecucion De Muro De Contencion Calle Pio Xii Entre Calle 12 De Octubre Y Francisco Bolognesi Zona Chamoco Chico Central","Contratado","No","30/09/2020","24/09/2020","1.Planos 2.Planos 3.Planos 4.Especificaciones Tecnicas 5.Planos 6.Documento Base de Contratacion 7.Convocatoria 8.Planos 9.Ver mas...","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1201-00-1065191-1-1","Celso German Castillo Mejillones (Telf: 2203034)","","","-","","05/10/20","La Paz","NB-SABS (D.S.0181)"
"20-3301-00-1065340-1-1","Gobierno Autonomo Indigena Originario Campesino Del Territorio De Raqaypampa","Bienes","ANPE","Adquisicion De Equipamiento Medico Para La Atención De Pacientes Covid-19 Para La Red De Salud Raqaypampa","Contratado","No","30/09/2020","24/09/2020","1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva","1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-3301-00-1065340-1-1","Daniel Santiago - Montenegro (Telf: )","","","-","","01/10/20","Cochabamba","NB-SABS (D.S.0181)"
"20-0901-02-1065321-1-1","Servicio Departamental De Salud Chuquisaca","Consultoria","ANPE","Revaluo Tecnico De Bienes Pertenecientes Al Hospital Gineco Obstetrico Y Neonatal","Desierto","No","30/09/2020","24/09/2020","1.Documento Base de Contratacion 2.Convocatoria 3.Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector) 4.Res. de Desierta (nota) 5.Informe de la Comision/Responsable de Evaluacion","1.FORM 100 2.FORM 170","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0901-02-1065321-1-1","Ricardo Serrano Machuca (Telf: 64-53147 - 64-54891)","","","-","","02/10/20","Chuquisaca","NB-SABS (D.S.0181)"
