"cuce","entidad","tipo_contratacion","modalidad","objeto","estado","subasta","fecha_presentacion","fecha_publicacion","archivos","formularios","ficha_proceso","persona_contacto","garantia","costo_pliego","arpc","reunion_aclaracion","fecha_adjudicacion_desierta","departamento","normativa"
"21-1507-00-1171917-1-1","Gobierno Autonomo Municipal De Llallagua","Bienes","CM","'Apoyo A La Mineria' (Adquisicion De Callapos D= 9 Pul X L= 2.50m.)","Anulado desde la convocatoria","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Resolucion de Anulación","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1507-00-1171917-1-1","Evelin Micihel Fuentes Ramos (Telf: 5822817)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0660-13-1171128-1-1","Direccion Administrativa Y Financiera - Organo Judicial - La Paz","Servicios Generales","CM","Servicio Mantenimiento Preventivo Y Correctivo De Ascensores Para El Organo Judicial Edificios Judiciales - Zona Sur - El Alto Para La Gestion 2022","Desierto","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Resolucion/Documento de Declaratoria Desierta","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0660-13-1171128-1-1","Marcelo Ariel Alvarez Valero (Telf: 2124664)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1507-00-1171859-1-1","Gobierno Autonomo Municipal De Llallagua","Bienes","CM","'Apoyo A La Mineria' (Adquisicion De Callapos D= 7 Pul X L= 2.50 M.)","Anulado desde la convocatoria","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Oferta del Proveedor Identificado 4.Resolucion de Anulación","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1507-00-1171859-1-1","Evelin Micihel Fuentes Ramos (Telf: 5822817)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0513-00-1171906-1-1","Yacimientos Petroliferos Fiscales Bolivianos - Ypfb","Bienes","CM","Adquisicion De Equipamiento Para La Prevencion Del Contagio De Covid-19","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0513-00-1171906-1-1","Jaime Toro Liendo (Telf: 2358802)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1532-00-1171877-1-1","Gobierno Autonomo Municipal De Porco","Bienes","CM","Adquisición De Material Eléctrico Para Mantenimiento De Alumbrado Publico Y Otros Del Municipio De Porco","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1532-00-1171877-1-1","Luis Alfredo Montaño Padilla (Telf: 26137119)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0901-13-1170217-1-2","Servicio Departamental De Deportes - Chuquisaca","Bienes","CM","Adquisición De Material Deportivo Y Recreativo (Chamarras Deportivas) Para El Circuito Oscar Crespo Sucre 50 Años Bodas De Oro","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0901-13-1170217-1-2","Jhoselin  Laura Betanzos Salazar (Telf: 6460151)","","","-","","","Chuquisaca","NB-SABS (D.S.0181)"
"21-0283-17-1171905-1-1","Aduana Nacional Regional Santa Cruz","Servicios Generales","CM","Contratacion Del Servicio De Reparacion Y Mantenimiento De Contenedores De La Administracion Aduana Aeropuerto Viru Viru Dependientes De La Gerencia Regional Santa Cruz","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-17-1171905-1-1","Jhonatan Rodolfo Santillan Delgado (Telf: 3425333)","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"21-1206-00-1171795-1-1","Gobierno Autonomo Municipal De Viacha","Bienes","CM","Const. De Proscenio U.E. Pocohota - A Com. Pocohota D-3 (Adq. De Cubierta De Policarbonato Con Estructura Metalica Y Otros)","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1206-00-1171795-1-1","Juan Pablo Mollinedo Valdez (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0070-00-1171596-1-1","Ministerio De Trabajo, Empleo Y Previsión Social ","Servicios Generales","CM","Servicio De Alimentacion Y Alquiler De Equipos Para El Encuentro Nacional Del Mteps Para La Consolidacion De Lineamientos Y Evaluaciones Desarrolladas Durante La Gestion 2021","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0070-00-1171596-1-1","Remedios Navarro Ajata (Telf: 2408393 INT 217)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1205-00-1171887-1-1","Gobierno Autonomo Municipal De El Alto","Bienes","CM","Concejo Municipal (Adquisicion De Camara Digital Y Camara Filmadora Gestion 2021)","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1171887-1-1","Marco Antonio Segales Saravia (Telf: 2829272 - 2829414)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1706-00-1171886-1-1","Gobierno Autonomo Municipal De Warnes","Bienes","CM","Compra De Material De Escritorio Para Las Unidades Educativas Del Municipio De Warnes Gestion 2021","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1706-00-1171886-1-1","Marisol Irusta Ramos (Telf: 923-2055)","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"21-0597-00-1171857-1-1","Empresa Publica Nacional Estrategica De Yacimientos De Litio Bolivianos","Bienes","CM","Adquisicion De Repuestos Y Accesorios De Compresores Kaeser De Planta Piloto Li2co3 Gestion 2021","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Sustento Técnico 5.Sustento Legal 6.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 7.Autorizacion de Excepcion 8.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 900 5.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0597-00-1171857-1-1","Edwin Rojas Mamani (Telf: 2145711 - 2315520 INT. 2050)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1517-00-1165190-2-1","Gobierno Autonomo Municipal De Cotagaita","Bienes","CM","Compra De Materiales Para Baños Y Refacciones De Unidades Educativas Cotagaita (Compra Materiales De Construccion Para La U.E. Llajta Chimpa)","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1517-00-1165190-2-1","Juan Carlos Mamani Garcia (Telf: 06949155)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0132-00-1171783-1-1","Servicio De Desarrollo De Las Empresas Públicas Productivas","Bienes","CM","Adquisicion De Herramientas Menores Para Sedem Y Subsidios Sedem/Cm/2021-056","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato/Orden de Compra/Orden de Servicio 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0132-00-1171783-1-1","Janeth Meme Cabana Orellana (Telf: 2147001 - 2145707)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0905-06-1171893-1-1","Servicio Departamental De Caminos - Potosi","Servicios Generales","CM","Alquiler Excavadora Mas Operador Tramo: San Pablo De Lipez - Rio Mojon","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1171893-1-1","Jhonely Gomez Flores (Telf: 6222061)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0212-00-1171872-1-1","Instituto Nacional De Reforma Agraria Inra","Servicios Generales","CM","Servicio De Mantenimiento Y Reparación De Camioneta Nissan Frontier (Caja De Cambios Y Corona Trasera Mas Provisión De Repuestos) Inra Departamental Chuquisaca.","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0212-00-1171872-1-1","Adan Fernandez Llanos (Telf: 2408757 - 2407694)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0905-06-1171882-1-1","Servicio Departamental De Caminos - Potosi","Servicios Generales","CM","Alquiler Excavadora Mas Operador Tramo:Terrado - Km 127","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1171882-1-1","Jhonely Gomez Flores (Telf: 6222061)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0030-00-1171729-1-1","Ministerio De Justicia Y Transparencia Institucional","Bienes","CM","Adquisición De Insumos De Bioseguridad Para El Mjti","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0030-00-1171729-1-1","Benjamin Polio Colque Conde (Telf: 2313838 - 2158900)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1701-00-1171309-1-1","Gobierno Autonomo Municipal De Santa Cruz De La Sierra","Servicios Generales","CM","Instalacion De Cableado Estructurado De Red Para La Unidades Desconcentrada De La Secretaria  Municipal De Innovacion, Tecnologia Y Planificacion En La Biblioteca Del Dm-8 Del Gobierno Autonomo Municipal De Santa Cruz De La Sierra","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1171309-1-1","Benjamin Daher Flambury (Telf: Ver Convocatoria y/o DBC. )","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"21-0905-06-1171875-1-1","Servicio Departamental De Caminos - Potosi","Servicios Generales","CM","Alquiler Excavadora Mas Operador Tramo: Lincata - Cr. Rt.0014 - Atocha","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1171875-1-1","Jhonely Gomez Flores (Telf: 6222061)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-1201-00-1171868-1-1","Gobierno Autonomo Municipal De La Paz","Bienes","CM","Adquisicion De Piedras, Grava Y Arena - Dae 2021","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1171868-1-1","Marcial Alcides Marin Ibanez (Telf: 2650000)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1501-00-1162157-2-1","Gobierno Autonomo Municipal De Potosi","Bienes","CM","Adquisicion De Materiales De Construccion Y De Plomeria Para Mantenimiento De Unidades Educativas D-14","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1501-00-1162157-2-1","Sirley Colque Palenque (Telf: 6223140)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-1314-00-1156180-1-2","Gobierno Autonomo Municipal De Villa Tunari","Bienes","CM","Adquisicion De Llantas Para Motoniveladora Cat 120m Y Pala Cargadora Cat 928g De La Jefatura De Transportes Municipio De Villa Tunari","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion/Documento de Declaratoria Desierta 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1314-00-1156180-1-2","Daniel Montaño Vallejos (Telf: 44136521 )","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-0035-01-1171837-1-1","Servicio De Impuestos Nacionales","Servicios Generales","CM","Instalaciones Electricas Y Sanitarias Para Ambientes De Recaudacion Y Empadronamiento - Gerencia Graco La Paz","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0035-01-1171837-1-1","Patricia Eliana Maldonado Alarcon (Telf: 2606060 - 2606700)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0905-06-1171863-1-1","Servicio Departamental De Caminos - Potosi","Servicios Generales","CM","Alquiler Excavadora Mas Operador Tramo: Tinguipaya - Malmisa","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1171863-1-1","Jhonely Gomez Flores (Telf: 6222061)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-1601-00-1171839-1-1","Gobierno Autonomo Municipal De Tarija","Bienes","CM","Adquisición De Tonners Para Procesos De Fiscalización","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1601-00-1171839-1-1","Carlos Yeske Arellano (Telf: 6643211 - 6643216)","","","-","","","Tarija","NB-SABS (D.S.0181)"
"21-0212-00-1171226-1-1","Instituto Nacional De Reforma Agraria Inra","Bienes","CM","Compra De Diferentes Tipos De Toners Para Impresoras Hp Y Fotocopiadora Canon Ir-1022  Inra Departamental Chuquisaca","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0212-00-1171226-1-1","Adan Fernandez Llanos (Telf: 2408757 - 2407694)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0212-00-1171452-1-1","Instituto Nacional De Reforma Agraria Inra","Bienes","CM","Compra De Llantas 225/75 R16 Mt Y 265/75 R16 Mt Para Camionetas Nissan Frontier Y Vagoneta Nissan Patrol Inra Departamental Chuquisaca","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0212-00-1171452-1-1","Adan Fernandez Llanos (Telf: 2408757 - 2407694)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0905-06-1171853-1-1","Servicio Departamental De Caminos - Potosi","Servicios Generales","CM","Alquiler De Exacavadora Mas Operador Tramo:Cr. Rt0005 - Candelaria - Tacobamba","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1171853-1-1","Jhonely Gomez Flores (Telf: 6222061)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-1201-00-1171782-1-1","Gobierno Autonomo Municipal De La Paz","Servicios Generales","CM","Servicio De Mantenimiento Y Reparacion Camion Subalcaldia Centro Gestion 2021","Contratado","No","29/10/2021","26/10/2021","1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1171782-1-1","Maida Aidee Mendia Limpias (Telf: 2650000)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0207-04-1161514-2-1","Agencia Nacional De Hidrocarburos","Bienes","CM","Adquisición De Toners Para La Distrital La Paz ? Segundo Semestre","Contratado","No","29/10/2021","26/10/2021","1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato/Orden de Compra/Orden de Servicio 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva 9.Ver mas...","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0207-04-1161514-2-1","Juan Carlos Chavez Escobar (Telf: 2614000)","","","-","","","La Paz","NB-SABS (D.S.0181)"
