"cuce","entidad","tipo_contratacion","modalidad","objeto","estado","subasta","fecha_presentacion","fecha_publicacion","archivos","formularios","ficha_proceso","persona_contacto","garantia","costo_pliego","arpc","reunion_aclaracion","fecha_adjudicacion_desierta","departamento","normativa"
"20-0411-00-1089115-1-1","Corporacion Del Seguro Social Militar - Cossmil","Bienes","CM","Adquisición De Bata Descartable Modelo Recto Con Puño De Algodón En Tela Galleta De 75 Gramos Del Hospital Militar N°2 De La Macro Regional Santa Cruz","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Informe de Justificación 6.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0411-00-1089115-1-1","Felipe Mercado Duran (Telf: 2900071)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"20-1201-00-1089107-1-1","Gobierno Autonomo Municipal De La Paz","Bienes","CM","Adquisicion De Calzados De Cuero Para El Personal Obrero Urim Distrito 8 Gestion 2020","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1201-00-1089107-1-1","Rosio Violeta Suxo Montes (Telf: 2203034)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"20-1409-00-1089097-1-1","Gobierno Autonomo Municipal De Pazna","Obras","CM","Mejoramiento Y Ampliacion Centro De Salud Peñas (Construccion Salon Multifuncional Centro De Salud Peñas) (Mano De Obra)","No Informado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta","1.FORM 110","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1409-00-1089097-1-1","Nicole Velka Flores Corrales (Telf: 02-51361027)","","","-","","","Oruro","NB-SABS (D.S.0181)"
"20-0411-00-1089101-1-1","Corporacion Del Seguro Social Militar - Cossmil","Bienes","CM","Adquisición De Bata Descartable Modelo Cruzado Con Puño De Algodón Del Hospital N°2 De La Macro Regional Santa Cruz","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Informe de Justificación 5.Informe de Justificación 6.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0411-00-1089101-1-1","Felipe Mercado Duran (Telf: 2900071)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"20-1701-00-1089068-1-1","Gobierno Autonomo Municipal De Santa Cruz De La Sierra","Servicios Generales","CM","Servicio De Mantenimiento Preventivo Y Correctivo De Las Fotocopiadoras De La Secretaria Municipal De Salud, Sms","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1701-00-1089068-1-1","Benjamin Daher Flambury (Telf: Ver Convocatoria y/o DBC. )","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"20-1605-00-1089076-1-1","Gobierno Autonomo Municipal De Carapari","Obras","CM","Remodelacion De La Sala Tic Y Provision Y Colocacion De Lavamanos En Al Unidad Educativa Santa Rosa","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1605-00-1089076-1-1","Elizabeth Viviana Aparicio Pantaleon (Telf: 046136032)","","","-","","","Tarija","NB-SABS (D.S.0181)"
"20-1124-00-1089082-1-1","Gobierno Autonomo Municipal De Culpina","Bienes","CD","Adquisicion De Material De Limpieza Para La Atencion De Pacientes Positivos Y/O Sospechosos De Covid-19 (Amonio Cuaternario)","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1124-00-1089082-1-1","Liliana Ortega Martinez (Telf: 046937615)","","","-","","","Chuquisaca","D.S. 4174 (COVID-19)"
"20-1515-00-1088556-1-1","Gobierno Autonomo Municipal De San Pedro De Buena Vista","Bienes","EM","Adquisicion De Geomenbrana Hdpe Para Fortalecimiento A La Produccion Agricola Mermada Por La Pandemia Covid-19 Municipio San Pedro De Buena Vista","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1515-00-1088556-1-1","David Pillco Atanacio (Telf: 71820923)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"20-1515-00-1088559-1-1","Gobierno Autonomo Municipal De San Pedro De Buena Vista","Bienes","EM","Adquisicion De Semilla De Haba Y Maiz Para Fortalecimiento A La Produccion Agricola Mermada Por La Pandemia Covid-19 Municipio San Pedro De Buena Vista","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1515-00-1088559-1-1","David Pillco Atanacio (Telf: 71820923)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"20-1334-00-1088321-1-1","Gobierno Autonomo Municipal De Chimore","Bienes","CM","Adquisición De Medicamentos, Insumos De Enfermería Y Odontología Para El Sistema Único De Salud En El Municipio De Chimore","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Aceptación de publicación de oferta 3.Aceptación de publicación de oferta 4.Oferta del Proveedor Preseleccionado 5.Aceptación de publicación de oferta 6.Oferta del Proveedor Preseleccionado 7.Oferta del Proveedor Preseleccionado 8.Oferta del Proveedor Preseleccionado 9.Ver mas...","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1334-00-1088321-1-1","Wilson Mamani Terrazas (Telf: 44136218)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"20-1515-00-1088918-1-1","Gobierno Autonomo Municipal De San Pedro De Buena Vista","Bienes","CM","Adquisicion De Insumos Para Fertilizacion Y Control De Plagas Y Enfermedades De Frutales De Manzana Y Durazno (Proyecto Mejoramiento De La Produccion De Durazno Y Manzana Bajo Riego Por Goteo De Las Comunidades Challachalla Y Jurinsaya Grande Del Distrito Moscari)","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1515-00-1088918-1-1","David Pillco Atanacio (Telf: 71820923)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"20-1701-00-1089059-1-1","Gobierno Autonomo Municipal De Santa Cruz De La Sierra","Servicios Generales","CM","Servicio De Refaccion En El Primer Piso De Las Oficinas De La Secretaria Municipal De Administracion Y Finanzas, Direccion Administrativa, Smaf","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1701-00-1089059-1-1","Richard Segovia Choque (Telf: Ver Convocatoria y/o DBC. )","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"20-1301-00-1089031-1-1","Gobierno Autonomo Municipal De Cochabamba","Servicios Generales","CM","Servicio De Abastecimiento De Agua Otb Bello Horizante D14 Emergencia Sanitaria Gamc","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion de Excepcion 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 900 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1301-00-1089031-1-1","Jorge Israel Amurrio Ortiz (Telf: 4258103- 4425810-4258030)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"20-1409-00-1089029-1-1","Gobierno Autonomo Municipal De Pazna","Obras","CM","Const. Muro Perimetral Centro De Salud Pazña","No Informado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado","1.FORM 110","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1409-00-1089029-1-1","Nicole Velka Flores Corrales (Telf: 02-51361027)","","","-","","","Oruro","NB-SABS (D.S.0181)"
"20-1701-00-1089021-1-1","Gobierno Autonomo Municipal De Santa Cruz De La Sierra","Servicios Generales","CM","Mantenimiento Anual De Pantalla Led Del Concejo Municipal De Santa Cruz Gestion 2020","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1701-00-1089021-1-1","Heglin Sigfredo Justiniano Camacho (Telf: Ver Convocatoria y/o DBC. )","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"20-1739-00-1089001-1-1","Gobierno Autonomo Municipal De San Julian","Bienes","CD","Adquisicion De Equipamiento Unidad De Terapia Intermedia Para Covid 19 Hospital Municipal San Julian.","Anulado desde la convocatoria","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Oferta del Proveedor Preseleccionado 3.Aceptación de publicación de oferta 4.Aceptación de publicación de oferta 5.Resolucion de Anulación","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1739-00-1089001-1-1","Edgar Bravo  (Telf: 0965 8002)","","","-","","","Santa Cruz","D.S. 4174 (COVID-19)"
"20-1303-00-1089040-1-1","Gobierno Autonomo Municipal De Sipe Sipe","Bienes","CM","Compra De Tierra Vegetal, Tierra Lama Y Urea Para El Mantenimiento De Los Campos Deportivos Del Stadium Suticollo Y Norverto Rojas De Sipe Sipe","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1303-00-1089040-1-1","Leonardo Hinojosa Siles (Telf: 4381932)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"20-0902-40-1089033-1-1","Hospital Del Niño  Dr. Ovidio Aliaga Uria""""","Bienes","CM","Set De Dispensacion De Quimioterapia Con Tira Reactiva Indicadora De Esterilidad","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0902-40-1089033-1-1","Ruth Gloria Quenallata Chino (Telf: 2205060)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"20-1701-00-1089036-1-1","Gobierno Autonomo Municipal De Santa Cruz De La Sierra","Servicios Generales","CM","Servicio De Refaccion De Oficinas Del Dpto. De Tesoreria Para La Habilitacion De La Nueva Sala De Taller Y Exposicion, En La Planta Baja Pasillo Lateral Derecho Del Edificio Central, Direccion Administrativa, Smaf","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1701-00-1089036-1-1","Richard Segovia Choque (Telf: Ver Convocatoria y/o DBC. )","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"20-1501-00-1089004-1-1","Gobierno Autonomo Municipal De Potosi","Bienes","CM","Adquisicion Equipos De Computacion, Ups, Proyector E Impresoras Para La Jefatura De Salud - Apoyo A Funcionamiento Red De Salud M.D.","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1501-00-1089004-1-1","Sirley Colque Palenque (Telf: 6223140)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"20-0417-01-1088994-1-1","Caja Nacional De Salud (Regional Tarija)","Bienes","CD","Adquisicion De Pruebas Rapidas Igg/Igm. Covid 19. Fase 6.","Cancelado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Resolucion de Cancelación","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0417-01-1088994-1-1","Fabian Valeriano Lopez (Telf: 6642940)","","","-","","","Tarija","D.S. 4174 (COVID-19)"
"20-0035-00-1089011-1-1","Ministerio De Economia Y Finanzas Publicas ","Servicios Generales","CM","G20-Vpcf-Dgpgp-Servicio De Diseño E Impresión De Las Directrices Y Clasificadores Presupuestarios Gestión 2021","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0035-00-1089011-1-1","Raquel Noemi Zarate Cruz (Telf: 2203434)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"20-1755-00-1088993-1-1","Gobierno Autonomo Municipal De Cuatro Canadas","Servicios Generales","CM","Mantenimiento Sistema De Agua Potable Comunidad Villa Primavera","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Informe de Justificación 4.Contrato/Orden de Compra/Orden de Servicio 5.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 6.Sustento Técnico 7.Sustento Legal 8.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1755-00-1088993-1-1","Felix Rolando Cabrera Padilla (Telf: 9656315)","","","-","","","Santa Cruz","NB-SABS (D.S.0181)"
"20-0584-00-1089007-1-1","Empresa Boliviana De Industrialización De Hidrocarburos","Bienes","CM","Adquisicion De Soportes (Estructura Metalica) Para La Ampliacion De La Embobinadora Para Enrollado De Tuberias De Mayor Diametro En La Planta De Produccion De Tuberias Y Accesorios Para Redes De Gas Natural - El Alto","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Informe de Justificación 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0584-00-1089007-1-1","Hernan Canaviri Camacho (Telf: 4663214 - 4663215 - 4663216)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"20-1303-00-1089000-1-1","Gobierno Autonomo Municipal De Sipe Sipe","Servicios Generales","CM","Servicio De Empastado De Los Comprobantes De Egreso Y De Ingresos De Las Gestiones 2016 Y 2017","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Informe de Justificación 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1303-00-1089000-1-1","Leonardo Hinojosa Siles (Telf: 4381932)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"20-0904-00-1088801-1-1","Gobierno Autónomo Departamental De Oruro","Bienes","CM","Adquisición De Equipo De Computación De Escritorio, Escaner Profesional Y Teléfono Inalambrico Para Secretaria General","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Oferta del Proveedor Preseleccionado 4.Aceptación de publicación de oferta 5.Resolucion/Documento de Declaratoria Desierta 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0904-00-1088801-1-1","Rosemary Cahuana Mollo (Telf: 5250200)","","","-","","","Oruro","NB-SABS (D.S.0181)"
"20-1206-00-1088889-1-1","Gobierno Autonomo Municipal De Viacha","Bienes","CM","Adquisicion De Luminarias Y Postes, Seccional (Adq. De Luminarias Led Para La Manzana ?A? Urbanización Cbn - Viacha Distrito 2)","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1206-00-1088889-1-1","Grover Juvenal Pocoata Condori (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"20-0904-00-1088771-1-1","Gobierno Autónomo Departamental De Oruro","Bienes","CM","Adquisición De 2 Equipos De Computación Y 2 Impresoras","Contratado","No","30/11/2020","26/11/2020","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-0904-00-1088771-1-1","Rosemary Cahuana Mollo (Telf: 5250200)","","","-","","","Oruro","NB-SABS (D.S.0181)"
"20-1206-00-1088803-1-1","Gobierno Autonomo Municipal De Viacha","Bienes","CM","Planta De Compostaje, Seccional (Adquisicion De Materiales De Construccion Para El Muro Perimetral)","Contratado","No","30/11/2020","26/11/2020","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=20-1206-00-1088803-1-1","Grover Juvenal Pocoata Condori (Telf: 2800006)","","","-","","","La Paz","NB-SABS (D.S.0181)"
