cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
21-1227-00-1116875-1-1,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Adquisicion De Medicamentos Para El Centro De Salud Carura,Contratado,No,06/03/2021,03/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1227-00-1116875-1-1,Rosario Yarari Tintaya  (Telf: 2136282),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0417-01-1117028-1-1,Caja Nacional De Salud (Regional Tarija),Servicios Generales,CM,Contratacion De Seguros Para El Parque Automotor C.N.S.,Anulado desde la convocatoria,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Resolucion de Anulación,1.FORM 110 2.FORM 220,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-01-1117028-1-1,Juan Pablo Farfan Flores (Telf: 6642940),,,-,,,Tarija,NB-SABS (D.S.0181)
21-1808-00-1116999-1-1,Gobierno Autonomo Municipal De San Borja,Servicios Generales,CM,Servicio De Desarmado Y Desmontado Del Tinglado De La U.E. San Francisco De Borja Del Distrito De San Borja,En curso,No,06/03/2021,03/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor,1.FORM 110,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1808-00-1116999-1-1,Elda Ramirez Rivero (Telf: (3) 38953328 - 38953324),,,-,,,Beni,NB-SABS (D.S.0181)
21-1331-00-1116899-1-1,Gobierno Autonomo Municipal De Totora,Bienes,CM,Insumos De Bioseguridad,Contratado,No,06/03/2021,03/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1331-00-1116899-1-1,Ariel Limachi Mora (Telf: 4341002-4136464-4341240),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-1604-00-1116462-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,CM,Compra De Productos Alimenticios (Vivires) Para El Centro De Rehabilitacion Y Capacitacion De Personas Ciegas,Contratado,No,06/03/2021,03/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1604-00-1116462-1-1,Oscar Guido Quisbert  (Telf: 6822021 / 6822206),,,-,,,Tarija,NB-SABS (D.S.0181)
21-1224-00-1116867-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 8,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116867-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116866-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 7,Contratado,No,06/03/2021,03/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116866-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116865-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 6,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Autorizacion de Excepcion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 900 4.FORM 220 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116865-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116864-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 5,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Autorizacion de Excepcion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 900 4.FORM 220 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116864-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116863-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 4,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Autorizacion de Excepcion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 900 4.FORM 220 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116863-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116862-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 3,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116862-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116861-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 2,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116861-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116860-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Insumos Para El Hospital Municipal De Achacachi Fase 1.,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116860-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116859-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase 7,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116859-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116858-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase 6,Contratado,No,06/03/2021,03/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Autorizacion de Excepcion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 900 4.FORM 220 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116858-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116857-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase 5,Contratado,No,06/03/2021,03/03/2021,1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Autorizacion de Excepcion 5.Autorizacion de Excepcion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 900 4.FORM 220 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116857-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116853-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase 4,Contratado,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116853-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116848-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase 3,Contratado,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116848-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116846-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisición De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase Ii,Contratado,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116846-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116839-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisicion De Medicamentos E Insumos Para El Hospital Municipal De Achacachi Fase I,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116839-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1521-00-1114789-2-1,"Gobierno Autonomo Municipal De ColchaK"" (Villa Martin)""",Bienes,CM,Adquisición De Alimentos Secos (Internados Municipales Yachay Wasi),Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1521-00-1114789-2-1,Saul Rolando Rojas Hinochea (Telf: No existe),,,-,,,Potosi,NB-SABS (D.S.0181)
21-1224-00-1116834-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisicion De Medicamentos 2do Trimestre Para El Centro De Salud De Achacachi Fase 2,Contratado,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116834-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116828-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisicion De Medicamentos 2do Trimestre Para El Centro De Salud De Chijipina Chico Fase 1,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116828-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116824-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisicion De Medicamentos 2do Trimestre Para El Centro De Salud Chijipina Chico Fase 2,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116824-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1224-00-1116819-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisicion De Medicamentos 2do Trimestre Para El Centro De Salud De Villa Carmen Lipe,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Oferta del Proveedor Identificado 3.Declaración Jurada del Proveedor 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116819-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0517-00-1116529-1-1,Corporacion Minera De Bolivia - Comibol,Bienes,CM,Clq-21-Cm-14/2021 Adquisicion De Carpinteria De Madera Roble Para Puestos De Control (Modalidad De Contratacion Menor),Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0517-00-1116529-1-1,Franz Felix Merlo Charca (Telf: 2682100 - 2682107-2901106),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0047-34-1116818-1-1,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CM,Servicio De Limpieza De Las Oficinas De Emapa Regional Beni,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0047-34-1116818-1-1,Paola Wayra Ruiz (Telf: 2115500),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1521-00-1114793-2-1,"Gobierno Autonomo Municipal De ColchaK"" (Villa Martin)""",Bienes,CM,Adquisición De Alimentos Frescos (Internados Municipales Yachay Wasi),Desierto,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Resolucion/Documento de Declaratoria Desierta,1.FORM 110 2.FORM 220,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1521-00-1114793-2-1,Ninfa Ali Mercado (Telf: No existe),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0283-04-1114722-1-2,Gerencia Regional Potosi - Aduana Nacional De Bolivia,Servicios Generales,CM,Contratacion Del Servicio De Instalacion De Tomas De Energia Regulada Para La Administracion De Aduana Interior Potosi,Contratado,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-04-1114722-1-2,Lidia Veliz Siguairo (Telf: 6231644 - 6231655),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0086-10-1116815-1-1,Ucep Mi Riego,Bienes,CM,Compra De Escritorios Y Sillas Para La Ucep Mi Riego,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0086-10-1116815-1-1,Edwing Vargas Limachi (Telf: 2145792),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1406-00-1116812-1-1,Gobierno Autonomo Municipal De Huanuni (Villa Huanuni),Bienes,CM,Adquisición De Piso Pavick (20x10x6.5cm) Para Puesto De Salud Viluyo,Contratado,No,05/03/2021,02/03/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1406-00-1116812-1-1,Olivia Ancasi Portillo (Telf: 5520585),,,-,,,Oruro,NB-SABS (D.S.0181)
21-1224-00-1116808-1-1,Gobierno Autonomo Municipal De Achacachi,Bienes,CM,Adquisicion De Medicamentos 2do Trimestre Para El Centro De Salud De Corpaputo,Contratado,No,05/03/2021,02/03/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Oferta del Proveedor Identificado 4.Autorizacion de Excepcion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 900 3.FORM 220 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1224-00-1116808-1-1,Lourdes Monica Mamani Mamani (Telf: 2136503),,,-,,,La Paz,NB-SABS (D.S.0181)
