"cuce","entidad","tipo_contratacion","modalidad","objeto","estado","subasta","fecha_presentacion","fecha_publicacion","archivos","formularios","ficha_proceso","persona_contacto","garantia","costo_pliego","arpc","reunion_aclaracion","fecha_adjudicacion_desierta","departamento","normativa"
"21-0670-00-1107643-1-1","Organo Electoral Plurinacional","Servicios Generales","CM","Servicio De Terceros Para Apoyo Al Area De Soporte Tecnico De La Seccion De Tecnologias De La Informacion Y Comunicacion Del Servicio De Registro Civico De La Paz (Un Caso)","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Sustento Legal 5.Sustento Técnico 6.Sustento de Financiamiento 7.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 8.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0670-00-1107643-1-1","Jhonny Reynaldo Quenta Chavez (Telf: 2424221)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1342-00-1107641-1-1","Gobierno Autonomo Municipal De Mizque","Bienes","CM","Adquisición De Insumos De Bioseguridad Para Distritalia Y U.E. Gestión 2021","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1342-00-1107641-1-1","Roly Javier Ayaviri Chila (Telf: 4342041)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-0670-00-1107640-1-1","Organo Electoral Plurinacional","Servicios Generales","CM","Servicio De Terceros Para Apoyo Al Empadronamiento Biometrico Permanente De La Seccion De Tecnologias De La Informacion Y Comunicacion Del Servicio De Registro Civico De La Paz (Un Caso)","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 5.Sustento de Financiamiento 6.Sustento Legal 7.Sustento Técnico 8.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0670-00-1107640-1-1","Jhonny Reynaldo Quenta Chavez (Telf: 2424221)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1118-00-1107628-1-1","Gobierno Autonomo Municipal De Yamparaez","Bienes","CM","Adquiscion De Insumos Y Materiales De Bioseguridad Y Desinfeccion Para Los Estudiantes Y Todas Las Infraestructuras Educativas Del Distrito De Yamparaez","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1118-00-1107628-1-1","Rene Subelza Moscoso (Telf: 6938217)","","","-","","","Chuquisaca","NB-SABS (D.S.0181)"
"21-1118-00-1107627-1-1","Gobierno Autonomo Municipal De Yamparaez","Bienes","CM","Adquisición De Tanques De Plastico Para Cosechar Agua En Las Unidades Educativas Del Distriti De Yamparaez","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1118-00-1107627-1-1","Rene Subelza Moscoso (Telf: 6938217)","","","-","","","Chuquisaca","NB-SABS (D.S.0181)"
"21-1118-00-1107551-1-1","Gobierno Autonomo Municipal De Yamparaez","Bienes","CM","Adsiquicion De Materiales Para La Fumigancion Y Desinfeccion De Las Infraestructuras Educativas Del Distrito De Yamparaez","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1118-00-1107551-1-1","Rene Subelza Moscoso (Telf: 6938217)","","","-","","","Chuquisaca","NB-SABS (D.S.0181)"
"21-0070-00-1107625-1-1","Ministerio De Trabajo, Empleo Y Previsión Social ","Servicios Generales","CM","Reparación E Instalación De Techo De Las Oficinas De Almacenes Del Mteps","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0070-00-1107625-1-1","Rogelio Rodriguez Carhuani (Telf: 2408393 INT 217)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0422-00-1107612-1-1","Caja Bancaria Estatal De Salud","Servicios Generales","CM","Servicio De Internet En Regionales","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0422-00-1107612-1-1","Asunta Gladys Muñoz Mamani (Telf: 2226791)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0422-00-1107610-1-1","Caja Bancaria Estatal De Salud","Bienes","CM","Compra De Insumos De Emergencia Para Laboratorio Para Covid-19 Antigeno - 2","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0422-00-1107610-1-1","Asunta Gladys Muñoz Mamani (Telf: 2226791)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1310-00-1107618-1-1","Gobierno Autonomo Municipal De Ayopaya (Villa De Independencia)","Bienes","CD","Compra De Insumos De Bioseguridad (Baldes De 20 Lts. Con Grifo, Alcohol En Gel De 5 Lts, Jabon Liquido De 5 Lts, Lavandina De 1 Lts.) Para Las Unidades Educativas Del Municipio De Independencia Para La Prevencion De Coronavirus Covid-19","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1310-00-1107618-1-1","Abel Muñoz Guarachi (Telf: 010-44136192  4-4500615)","","","-","","","Cochabamba","D.S. 4174 (COVID-19)"
"21-1801-00-1107613-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Servicio De Un Operador 3 De Vias Con Ripio Para El Distrito N° 3","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107613-1-1","Olinfa Torres Guasico (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-1801-00-1107609-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Operador Vi Sereno Ii Tipo V - Para Realizar Los Trabajos De Vigilancia En La Estación De Bombeo De La Zona 12 De Abril Dependiente De La Jefatura De La Unidad De Gestión De Riesgo Gestión 2021","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107609-1-1","Karina Elena Arteaga Rivera (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-1201-00-1107588-1-1","Gobierno Autonomo Municipal De La Paz","Servicios Generales","CM","Servicio De Internet Movil 4g Gestion 2021","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1201-00-1107588-1-1","Emily Jhoset Arroyo Villan (Telf: 2650000)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1801-00-1107606-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Servicio De Un Operador De Vias Pavimentadas Para El Distrito N°2","Anulado desde la convocatoria","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Informe de Justificación 4.Resolucion de Anulación","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107606-1-1","Olinfa Torres Guasico (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-1801-00-1107602-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Operador Vi Sereno Ii Tipo Vi - Para Realizar Los Trabajos De Vigilancia En La Estación De Bombeo De La Zona 12 De Abril Dependiente De La Jefatura De La Unidad De Gestión De Riesgo Gestión 2021","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Resolucion/Documento de Declaratoria Desierta 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107602-1-1","Karina Elena Arteaga Rivera (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-0591-00-1107603-1-1","Empresa Estatal De Transporte Por Cable Mi Teleferico""""","Servicios Generales","CM","Gom ? Contratación Del Servicio De Mantenimiento De Escaleras Eléctricas - Linea Roja","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0591-00-1107603-1-1","Reynaldo Bertochi Martin (Telf: 2115886)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0385-00-1107591-1-1","Autoridad De Supervision De La Seguridad Social De Corto Plazo","Servicios Generales","CM","Servicio De Internet Segunda Linea Para La Asuss  Gestion 2021","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0385-00-1107591-1-1","Cristhian Andrez Alba Escobar (Telf: 2152400)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1801-00-1107597-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Servicio De Un Operador 3 De Vias Con Ripio Para El Distrito N° 1","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107597-1-1","Olinfa Torres Guasico (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-0047-00-1107575-1-1","Ministerio De Desarrollo Rural Y Tierras","Servicios Generales","CM","Servicio De Mantenimiento De Vehiculos Del Parque Automotor Del Mdryt Gestion 2021","Desierto","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Resolucion/Documento de Declaratoria Desierta","1.FORM 110 2.FORM 220","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0047-00-1107575-1-1","Carlos Camilo Calisaya Castillo (Telf: 2111103)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1801-00-1107594-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Operador Vi Sereno Ii Tipo Iv - Para Realizar Los Trabajos De Vigilancia En La Estación De Bombeo Oeste De La Zona De Villa Marin Dependiente De La Jefatura De La Unidad De Gestión De Riesgo Gestión 2021","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107594-1-1","Karina Elena Arteaga Rivera (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-0283-04-1107563-1-1","Gerencia Regional Potosi - Aduana Nacional De Bolivia","Servicios Generales","CM","Contratación Del Servicio De Estibaje Para Los Galpones De La Administración De Aduna Interior Potosí","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Informe de Justificación 4.Contrato/Orden de Compra/Orden de Servicio 5.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 6.Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio","1.FORM 110 2.FORM 220 3.FORM 250 4.FORM 600","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-04-1107563-1-1","Tania Jaqueline Arriaga Flores (Telf: 6231644 - 6231655)","","","-","","","Potosi","NB-SABS (D.S.0181)"
"21-0591-00-1107579-1-1","Empresa Estatal De Transporte Por Cable Mi Teleferico""""","Servicios Generales","CM","Contratacion De Servicio Especializado Para El Sistema De Aire Acondicionado- Linea Roja, Estacion Cementerio","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0591-00-1107579-1-1","Reynaldo Bertochi Martin (Telf: 2115886)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-0902-00-1107421-1-1","Gobierno Autónomo Departamental De La Paz","Bienes","EM","Adquisicion De Materiales De Contencion Para Atencion De Emergencias","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Carta de desistimiento/Carta notariada 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 180 3.FORM 220 4.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0902-00-1107421-1-1","Gladys Isabel Cuevas Calle (Telf: 2202567)","","","-","","","La Paz","NB-SABS (D.S.0181)"
"21-1801-00-1107583-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Operador Vi Sereno Ii Tipo Iii - Para Realizar Los Trabajos De Vigilancia En La Estación De Bombeo Oeste De La Zona De Villa Marin Dependiente De La Jefatura De La Unidad De Gestión De Riesgo Gestión 2021","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107583-1-1","Karina Elena Arteaga Rivera (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-1801-00-1107581-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Servicio De Un Operador 2 De Vobro Compactador Para Mejorar Y Mantener Caminos Vecinales Del Area Rural","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Resolucion/Documento de Declaratoria Desierta 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107581-1-1","Olinfa Torres Guasico (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-1801-00-1107578-1-1","Gobierno Autonomo Municipal De Santisima Trinidad","Servicios Generales","CM","Sereno I En El Centro De Salud 12 De Abril","Contratado","No","29/01/2021","27/01/2021","1.Aceptación de publicación de oferta 2.Oferta del Proveedor Preseleccionado 3.Contrato/Orden de Compra/Orden de Servicio 4.Resolucion/Documento de Declaratoria Desierta 5.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1801-00-1107578-1-1","Eulis Cuellar Cardona (Telf: 4621477","4621322)","","-","","","Beni","NB-SABS (D.S.0181)"
"21-1306-00-1107561-1-1","Gobierno Autonomo Municipal De Colcapirhua","Bienes","CM","Compra De Material De Limpieza E Higiene Para Todas Las Unidades Educativas Del Municipio De Colcapirhua.","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1306-00-1107561-1-1","Fabian  Garcia Nunez (Telf: 4269985)","","","-","","","Cochabamba","NB-SABS (D.S.0181)"
"21-0047-00-1107542-1-1","Ministerio De Desarrollo Rural Y Tierras","Servicios Generales","CM","Servicio De Internet De Navegacion Para El Ministerio De Desarrollo  Rural Y Tierras Gestion 2021","Contratado","No","29/01/2021","27/01/2021","1.Oferta del Proveedor Preseleccionado 2.Aceptación de publicación de oferta 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva","1.FORM 110 2.FORM 220 3.FORM 500","https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0047-00-1107542-1-1","Virginia Nina Machaca (Telf: 2111103)","","","-","","","La Paz","NB-SABS (D.S.0181)"
